team,region_name,location_name,trip_code,set_code,set_date,wkt_coordinates,latitude,longitude,depth,site_name,reef_name,reef_habitat_name,drop_time,haul_time,equipment_frame_type,equipment_camera,equipment_stereo_camera,equipment_camera_height,equipment_arm_length,bait_preparation,bait_type,bait_oiled,visibility,current_flow_estimated,current_flow_instrumented,video_file_name,video_source,video_path,comments,message_to_annotators,bruv_image_url,splendor_image_url,reviewed_assignments,total_assignments,master_record_state
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_001,2016-11-26,01010000002DB29DEFA71E4FC06551D845D1BF3040,16.74928700,-62.23950000,22.30,Montserrat,Montserrat West,slope,08:15:00,10:25:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,9,,3.12,FP_2016_BWI_01_MNW_001.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_002,2016-11-26,0101000000AED85F764F1E4FC00D1AFA27B8C03040,16.75281000,-62.23680000,16.10,Montserrat,Montserrat West,slope,08:35:00,10:18:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,9,,3.12,FP_2016_BWI_01_MNW_002.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_003,2016-11-26,0101000000FC1873D7121E4FC0D26F5F07CEC13040,16.75705000,-62.23495000,16.20,Montserrat,Montserrat West,slope,08:50:00,10:32:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,,,3.12,FP_2016_BWI_01_MNW_003.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_004,2016-11-26,0101000000D2FBC6D79E1D4FC018EC866D8BC23040,16.75994000,-62.23141000,17.10,Montserrat,Montserrat West,slope,09:01:00,10:37:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,10,,3.12,FP_2016_BWI_01_MNW_004.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_005,2016-11-26,01010000004C8E3BA5831D4FC016C1FF56B2C33040,16.76444000,-62.23058000,22.20,Montserrat,Montserrat West,slope,09:17:00,10:51:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,9,,3.12,FP_2016_BWI_01_MNW_005.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_006,2016-11-26,0101000000A94D9CDCEF1C4FC0075F984C15C43040,16.76595000,-62.22607000,13.80,Montserrat,Montserrat West,slope,09:40:00,11:12:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,9,,3.12,FP_2016_BWI_01_MNW_006.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_007,2016-11-26,01010000003F3A75E5B31C4FC04CFDBCA948C53040,16.77064000,-62.22424000,12.30,Montserrat,Montserrat West,slope,11:22:00,13:24:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,5,,6.72,FP_2016_BWI_01_MNW_007.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_008,2016-11-26,0101000000FFEC478AC81C4FC01FBAA0BE65C63040,16.77499000,-62.22487000,20.70,Montserrat,Montserrat West,slope,11:36:00,13:30:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,9,,6.72,FP_2016_BWI_01_MN_MNE_008.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_009,2016-11-26,0101000000AA2B9FE5791C4FC0AC90F2936AC73040,16.77897000,-62.22247000,15.30,Montserrat,Montserrat West,slope,11:44:00,13:34:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,,,6.72,FP_2016_BWI_01_MNW_009.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_010,2016-11-26,0101000000C6850321591C4FC09B1BD31396C83040,16.78354000,-62.22147000,15.30,Montserrat,Montserrat West,slope,11:53:00,13:39:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,9,,6.72,FP_2016_BWI_01_MNW_010.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_011,2016-11-26,0101000000726DA818E71B4FC0A852B3075AC93040,16.78653000,-62.21799000,10.80,Montserrat,Montserrat West,slope,12:04:00,13:44:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,5,,6.72,FP_2016_BWI_01_MNW_011.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_012,2016-11-26,01010000001D5A643BDF1B4FC043041C4295CA3040,16.79134000,-62.21775000,18.50,Montserrat,Montserrat West,slope,12:13:00,13:49:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,9,,6.72,FP_2016_BWI_01_MNW_012.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_013,2016-11-26,01010000006475ABE7A41B4FC0FAF202ECA3CB3040,16.79547000,-62.21597000,21.40,Montserrat,Montserrat West,slope,14:03:00,16:06:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,9,,6.72,FP_2016_BWI_01_MNW_013.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_014,2016-11-26,0101000000AC730CC85E1B4FC0946A9F8EC7CC3040,16.79992000,-62.21383000,26.60,Montserrat,Montserrat West,slope,14:14:00,16:11:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,9,,6.72,FP_2016_BWI_01_MNW_014.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_015,2016-11-26,010100000073637AC2121B4FC0AEB6627FD9CD3040,16.80410000,-62.21151000,26.60,Montserrat,Montserrat West,slope,14:24:00,16:17:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,,,3.33,FP_2016_BWI_01_MNW_015.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_016,2016-11-28,0101000000CAA65CE15D1E4FC00820B58993BB3040,16.73272000,-62.23724000,15.20,Montserrat,Montserrat West,slope,14:43:00,16:15:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,3,,3.33,FP_2016_BWI_01_MN_MNE_016.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_017,2016-11-26,0101000000DF37BEF6CC1A4FC0711B0DE02DD03040,16.81320000,-62.20938000,18.70,Montserrat,Montserrat West,slope,14:46:00,16:28:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,,,3.33,FP_2016_BWI_01_MNW_017.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_018,2016-11-28,0101000000AE9E93DE371E4FC0BADA8AFD65BF3040,16.74765000,-62.23608000,6.30,Montserrat,Montserrat West,slope,15:03:00,16:38:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,9,,3.33,FP_2016_BWI_01_MN_MNE_018.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_019,2016-11-27,0101000000185B0872501A4FC07C0F971C77D23040,16.82213000,-62.20558000,11.30,Montserrat,Montserrat West,slope,07:22:00,09:30:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,10,,3.33,FP_2016_BWI_01_MNW_019.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_020,2016-11-27,010100000052F2EA1C031A4FC0967840D994D33040,16.82649000,-62.20322000,22.30,Montserrat,Montserrat West,slope,07:34:00,10:03:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,9,,3.33,FP_2016_BWI_01_MNW_020.mp4,,,,,,,1,1,Deprecated
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_021,2016-11-28,0101000000EDB60BCD751E4FC020EF552B13BE3040,16.74248000,-62.23797000,19.50,Montserrat,Montserrat West,slope,14:55:00,16:28:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,5,,1.93,FP_2016_BWI_01_MNW_021.mp4,,,,,,,1,1,Deprecated
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_022,2016-11-27,0101000000BF654E97C5184FC040FB912232D43040,16.82889000,-62.19353000,26.20,Montserrat,Montserrat West,slope,07:58:00,10:09:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,,,1.93,FP_2016_BWI_01_MNW_022.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_023,2016-11-27,0101000000693524EEB1184FC07AA52C431CD33040,16.82465000,-62.19293000,12.20,Montserrat,Montserrat West,slope,08:14:00,10:14:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,10,,1.93,FP_2016_BWI_01_MN_MNE_023.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_024,2016-11-27,010100000063D1747632184FC09609BFD4CFD33040,16.82739000,-62.18904000,27.50,Montserrat,Montserrat West,slope,08:28:00,10:18:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,10,,1.93,FP_2016_BWI_01_MNW_024.mp4,,,,,,,2,2,Deprecated
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_025,2016-11-27,0101000000210725CCB4194FC0F9DA334B02D43040,16.82816000,-62.20083000,17.40,Montserrat,Montserrat West,slope,11:19:00,13:26:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,10,,1.93,FP_2016_BWI_01_MN_MNE_025.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_026,2016-11-27,0101000000AE81AD122C1A4FC05D33F9669BD33040,16.82659000,-62.20447000,19.80,Montserrat,Montserrat West,slope,11:27:00,13:30:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,10,,1.93,FP_2016_BWI_01_MNW_026.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_027,2016-11-27,0101000000AE81AD122C1A4FC0A60F5D50DFD23040,16.82372000,-62.20447000,18.80,Montserrat,Montserrat West,slope,11:34:00,13:39:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,,,4.51,FP_2016_BWI_01_MNW_027.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_028,2016-11-27,0101000000836E2F698C1A4FC03524EEB1F4D13040,16.82014000,-62.20741000,17.10,Montserrat,Montserrat West,slope,11:42:00,13:44:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,,,4.51,FP_2016_BWI_01_MNW_028.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_029,2016-11-27,0101000000C971A774B01A4FC09BC937DBDCD03040,16.81587000,-62.20851000,16.00,Montserrat,Montserrat West,slope,11:48:00,13:49:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,9,,4.51,FP_2016_BWI_01_MNW_029.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_030,2016-11-27,0101000000B324404D2D174FC0C5C9FD0E45D13040,16.81746000,-62.18107000,9.80,Montserrat,Montserrat West,slope,14:12:00,16:07:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,9,,4.51,FP_2016_BWI_01_MNW_030.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_031,2016-11-27,0101000000CF31207BBD174FC0EFE6A90EB9D13040,16.81923000,-62.18547000,11.20,Montserrat,Montserrat West,slope,14:26:00,16:13:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,9,,4.51,FP_2016_BWI_01_MN_MNE_031.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_032,2016-11-27,0101000000151DC9E53F184FC00A11700855D23040,16.82161000,-62.18945000,17.80,Montserrat,Montserrat West,slope,14:35:00,16:18:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,10,,4.51,FP_2016_BWI_01_MNW_032.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_033,2016-11-27,0101000000F836FDD98F184FC041B7973446D33040,16.82529000,-62.19189000,17.30,Montserrat,Montserrat West,slope,14:43:00,16:22:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,10,,4.51,FP_2016_BWI_01_MN_MNE_033.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_034,2016-11-27,0101000000E92B483316194FC024456458C5D33040,16.82723000,-62.19599000,11.60,Montserrat,Montserrat West,slope,14:51:00,16:27:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,10,,4.51,FP_2016_BWI_01_MNW_034.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_035,2016-11-28,0101000000176536C824174FC09ACE4E0647D13040,16.81749000,-62.18081000,13.20,Montserrat,Montserrat West,slope,08:14:00,09:58:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,9,,4.51,FP_2016_BWI_01_MNW_035.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_036,2016-11-28,010100000090831266DA164FC06362F3716DD03040,16.81417000,-62.17854000,17.20,Montserrat,Montserrat West,slope,08:26:00,10:03:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,10,,4.51,FP_2016_BWI_01_MN_MNE_036.mp4,,,,,,,2,2,Deprecated
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_037,2016-11-28,01010000007C2C7DE882164FC0BAF770C971CF3040,16.81033000,-62.17587000,17.80,Montserrat,Montserrat West,slope,08:33:00,10:08:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,5,,12.09,FP_2016_BWI_01_MNW_037.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_038,2016-11-28,0101000000FBAE08FEB7164FC09161156F64CE3040,16.80622000,-62.17749000,17.80,Montserrat,Montserrat West,slope,08:41:00,10:14:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,10,,12.09,FP_2016_BWI_01_MN_MNE_038.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_039,2016-11-28,010100000074EFE192E3164FC0CD069964E4CC3040,16.80036000,-62.17882000,11.20,Montserrat,Montserrat West,slope,08:50:00,10:22:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,5,,12.09,FP_2016_BWI_01_MNW_039.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_040,2016-11-28,0101000000BB9BA73AE41A4FC00057B26323D03040,16.81304000,-62.21009000,21.90,Montserrat,Montserrat West,slope,10:58:00,13:09:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,,,12.09,FP_2016_BWI_01_MNW_040.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_041,2016-11-28,01010000002D3E05C0781A4FC01E1B81785DCF3040,16.81002000,-62.20681000,7.90,Montserrat,Montserrat West,slope,11:06:00,13:13:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,10,,12.09,FP_2016_BWI_01_MN_MNE_041.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_042,2016-11-28,010100000074D2FBC6D71A4FC0F5A10BEA5BCE3040,16.80609000,-62.20971000,16.00,Montserrat,Montserrat West,slope,11:14:00,13:17:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,10,,9.46,FP_2016_BWI_01_MNW_042.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_043,2016-11-28,01010000004221020EA11A4FC00586AC6EF5CC3040,16.80062000,-62.20804000,8.20,Montserrat,Montserrat West,slope,11:21:00,13:20:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,7,,9.46,FP_2016_BWI_01_MNW_043.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_044,2016-11-28,01010000009E98F562281B4FC040A4DFBE0ECC3040,16.79710000,-62.21217000,13.00,Montserrat,Montserrat West,slope,11:31:00,13:24:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,10,,9.46,FP_2016_BWI_01_MNW_044.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_045,2016-11-28,01010000008F368E588B1B4FC025CCB4FD2BCB3040,16.79364000,-62.21519000,18.10,Montserrat,Montserrat West,slope,11:36:00,13:28:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,10,,12.09,FP_2016_BWI_01_MN_MNE_045.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_046,2016-11-28,010100000047551344DD1B4FC07C444C8924CA3040,16.78962000,-62.21769000,12.90,Montserrat,Montserrat West,slope,11:42:00,13:32:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,10,,12.09,FP_2016_BWI_01_MNW_046.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_047,2016-11-28,01010000001FBFB7E9CF1E4FC01D774A07EBB73040,16.71843000,-62.24072000,11.90,Montserrat,Montserrat West,slope,14:02:00,15:42:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,10,,12.09,FP_2016_BWI_01_MNW_047.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_048,2016-11-28,0101000000C11C3D7E6F1F4FC053910A630BB93040,16.72283000,-62.24559000,12.50,Montserrat,Montserrat West,slope,14:13:00,15:51:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,7,,12.09,FP_2016_BWI_01_MNW_048.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_049,2016-11-28,010100000002486DE2E41E4FC0D36A48DC63B93040,16.72418000,-62.24136000,6.20,Montserrat,Montserrat West,slope,14:23:00,15:58:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,7,,5.08,FP_2016_BWI_01_MNW_049.mp4,,,,,,,2,2,Completed
FIU,Western Atlantic,British West Indies,FP_2016_BWI_01,MNW_050,2016-11-28,010100000026C79DD2C11E4FC06E6E4C4F58BA3040,16.72791000,-62.24029000,18.20,Montserrat,Montserrat West,slope,14:34:00,16:06:00,clp stnlss rebar,Hero Basic,False,70,170,CRS,gar,False,5,,5.08,FP_2016_BWI_01_MN_MNE_050.mp4,,,,,,,2,2,Deprecated
SBU,Western Atlantic,Belize,FP_2016_BZ_01,GRE_003,2016-01-15,0101000000350C1F1153F855C020D26F5F07BE3040,16.74230000,-87.88007000,12.74,Glovers Reef,East,slope,15:17:00,17:07:00,Rebar,GoPro Hero 3,False,100,100,CHP,Sardines,False,7,,,FP_2016_BZ_01_GRG_003.mp4,,,no cloud cover,,,,1,1,Deprecated
SBU,Western Atlantic,Belize,FP_2016_BZ_01,GRE_006,2016-01-14,0101000000F5B9DA8AFDF355C0A323B9FC87BC3040,16.73645000,-87.81235000,13.62,Glovers Reef,East,slope,10:17:00,12:06:00,Rebar,GoPro Hero 3,False,100,100,CHP,Sardines,False,9,,,FP_2016_BZ_01_GRG_006.mp4,,,rainy day,,,,1,1,Deprecated
SBU,Western Atlantic,Belize,FP_2016_BZ_01,GRE_008,2016-01-15,0101000000C685032159F655C0E7357689EAB53040,16.71061000,-87.84919000,10.85,Glovers Reef,East,slope,15:40:00,17:58:00,Rebar,GoPro Hero 3,False,100,100,CHP,Sardines,False,9,,,FP_2016_BZ_01_GRG_008.mp4,,,sunny & no cloud cover,,,,2,2,Deprecated
SBU,Western Atlantic,Belize,FP_2016_BZ_01,GRE_012,2016-01-14,010100000026FC523F6FF655C0670A9DD7D8B53040,16.71034000,-87.85054000,10.27,Glovers Reef,East,slope,09:40:00,12:38:00,Rebar,GoPro Hero 3,False,100,100,CHP,Sardines,False,7,,,FP_2016_BZ_01_GRG_012.mp4,,,rainy day,,,,2,2,Deprecated
SBU,Western Atlantic,Belize,FP_2016_BZ_01,GRE_016,2016-01-15,01010000007E3A1E3350F555C0A8C64B3789B93040,16.72475000,-87.83302000,15.97,Glovers Reef,East,slope,15:40:00,17:27:00,Rebar,GoPro Hero 3,False,100,100,CHP,Sardines,False,7,,,FP_2016_BZ_01_GRG_016.mp4,,,"no cloud cover, sunny, hot day!",,,,1,1,Deprecated
SBU,Western Atlantic,Belize,FP_2016_BZ_01,GRE_024,2016-01-14,0101000000139B8F6B43F555C0E12879758EB93040,16.72483000,-87.83224000,18.90,Glovers Reef,East,slope,09:50:00,12:26:00,Rebar,GoPro Hero 3,False,100,100,CHP,Sardines,False,7,,,FP_2016_BZ_01_GRG_024.mp4,,,rainy day,,,,2,2,Deprecated
SBU,Western Atlantic,Belize,FP_2016_BZ_01,GRE_026,2016-01-14,0101000000A661F88898F455C06BB75D68AEBB3040,16.73313000,-87.82181000,16.22,Glovers Reef,East,slope,10:05:00,12:14:00,Rebar,GoPro Hero 3,False,100,100,CHP,Sardines,False,7,,,FP_2016_BZ_01_GRG_026.mp4,,,rainy day,,,,1,1,Deprecated
SBU,Western Atlantic,Belize,FP_2016_BZ_01,GRE_040,2016-01-14,010100000064E94317D4F355C07AC2120F28BB3040,16.73108000,-87.80982000,14.54,Glovers Reef,East,slope,15:25:00,17:16:00,Rebar,GoPro Hero 3,False,100,100,CHP,Sardines,False,7,,,FP_2016_BZ_01_GRG_040.mp4,,,,,,,1,1,Completed
SBU,Western Atlantic,Belize,FP_2016_BZ_01,GRE_06,2016-01-14,0101000000F5B9DA8AFDF355C0A323B9FC87BC3040,16.73645000,-87.81235000,13.62,Glovers Reef,East,To Be Updated,10:17:00,12:06:00,Rebar,GoPro Hero 3,False,100,100,CHP,Sardines,False,,,,test.1.avi,,,,,,,0,0,
SBU,Western Atlantic,Belize,FP_2016_BZ_01,GRE_08,2016-01-15,0101000000C685032159F655C0E7357689EAB53040,16.71061000,-87.84919000,10.85,Glovers Reef,East,To Be Updated,15:40:00,17:58:00,Rebar,GoPro Hero 3,False,100,100,CHP,Sardines,False,,,,test.1.avi,,,,,,,0,0,
SBU,Western Atlantic,Belize,FP_2016_BZ_01,GRG_12,2016-01-14,01010000006666666666F655C0F6285C8FC2B53040,16.71000000,-87.85000000,10.27,Glovers Reef,East,To Be Updated,09:40:00,12:38:00,Rebar,GoPro Hero 3,False,100,100,CHP,Sardines,False,,,,,,,,,,,0,1,Deprecated
SBU,Western Atlantic,Belize,FP_2016_BZ_01,GRG_16,2016-01-15,01010000007E3A1E3350F555C0A8C64B3789B93040,16.72475000,-87.83302000,15.97,Glovers Reef,East,To Be Updated,15:40:00,17:27:00,Rebar,GoPro Hero 3,False,100,100,CHP,Sardines,False,,,,test.1.avi,,,,,,,0,0,
SBU,Western Atlantic,Belize,FP_2016_BZ_01,GRG_24,2016-01-14,01010000003333333333F355C03333333333B33040,16.70000000,-87.80000000,18.90,Glovers Reef,East,To Be Updated,09:50:00,12:26:00,Rebar,GoPro Hero 3,False,100,100,CHP,Sardines,False,,,,test.1.avi,,,,,,,0,0,
SBU,Western Atlantic,Belize,FP_2016_BZ_01,GRG_26,2016-01-14,0101000000A661F88898F455C06BB75D68AEBB3040,16.73313000,-87.82181000,16.22,Glovers Reef,East,To Be Updated,10:05:00,12:14:00,Rebar,GoPro Hero 3,False,100,100,CHP,Sardines,False,,,,test.1.avi,,,,,,,0,0,
SBU,Western Atlantic,Belize,FP_2016_BZ_01,GRG_3,2016-01-14,01010000003333333333F355C03333333333B33040,16.70000000,-87.80000000,12.74,Glovers Reef,East,To Be Updated,15:17:00,17:07:00,Rebar,GoPro Hero 3,False,100,100,CHP,Sardines,False,,,,test.1.avi,,,,,,,0,0,
SBU,Western Atlantic,Belize,FP_2016_BZ_01,GRG_40,2016-01-14,010100000064E94317D4F355C07AC2120F28BB3040,16.73108000,-87.80982000,14.54,Glovers Reef,East,To Be Updated,15:25:00,17:16:00,Rebar,GoPro Hero 3,False,100,100,CHP,Sardines,False,,,,test.1.avi,,,,,,,0,0,
SBU,Western Atlantic,Belize,FP_2016_BZ_02,SCSW_001,2016-01-23,0101000000352905DD5E0456C05B94D92093DC3040,16.86162000,-88.06829000,11.00,Southwater Cay,Southwater Cay,slope,09:58:00,11:40:00,Rebar,GoPro Hero 3,False,100,100,CHP,Sardines,False,3,,,FP_2016_BZ_02_SCSW_001.mp4,,,,,,,1,1,Completed
SBU,Western Atlantic,Belize,FP_2016_BZ_02,SCSW_002,2016-01-24,01010000003BC780ECF50456C02979758E01D13040,16.81643000,-88.07751000,16.00,Southwater Cay,Southwater Cay,slope,11:55:00,14:02:00,Rebar,GoPro Hero 3,False,100,100,CHP,Sardines,False,7,,,FP_2016_BZ_02_SCSW_002.mp4,,,,,,,1,1,Completed
SBU,Western Atlantic,Belize,FP_2016_BZ_02,SCSW_003,2016-01-22,0101000000EDD808C4EB0456C08FC70C54C6CF3040,16.81162000,-88.07689000,27.40,Southwater Cay,Southwater Cay,slope,09:20:00,11:04:00,Rebar,GoPro Hero 3,False,100,100,CHP,Sardines,False,7,,,FP_2016_BZ_02_SCSW_003.mp4,,,,,,,1,1,Completed
SBU,Western Atlantic,Belize,FP_2016_BZ_02,SCSW_004,2016-01-23,01010000005B7C0A80F10256C0A323B9FC87EC3040,16.92395000,-88.04599000,14.30,Southwater Cay,Southwater Cay,slope,10:35:00,12:10:00,Rebar,GoPro Hero 3,False,100,100,CHP,Sardines,False,3,,,FP_2016_BZ_02_SCSW_004.mp4,,,,,,,1,1,Completed
SBU,Western Atlantic,Belize,FP_2016_BZ_02,SCSW_005,2016-01-24,0101000000E44EE960FD0356C0361FD7868AE13040,16.88102000,-88.06234000,12.40,Southwater Cay,Southwater Cay,slope,09:05:00,10:36:00,Rebar,GoPro Hero 3,False,100,100,CHP,Sardines,False,7,,,FP_2016_BZ_02_SCSW_005.mp4,,,,,,,1,1,Completed
SBU,Western Atlantic,Belize,FP_2016_BZ_02,SCSW_006,2016-01-24,010100000044696FF0850356C0D7C0560916E73040,16.90268000,-88.05505000,12.40,Southwater Cay,Southwater Cay,slope,09:37:00,11:08:00,Rebar,GoPro Hero 3,False,100,100,CHP,Sardines,False,7,,,FP_2016_BZ_02_SCSW_006.mp4,,,,,,,1,1,Completed
SBU,Western Atlantic,Belize,FP_2016_BZ_02,SCSW_008,2016-01-25,0101000000C39E76F86B0456C0FB3F87F9F2DA3040,16.85527000,-88.06909000,19.20,Southwater Cay,Southwater Cay,slope,11:38:00,14:37:00,Rebar,GoPro Hero 3,False,100,100,CHP,Sardines,False,7,,,FP_2016_BZ_02_SCSW_008.mp4,,,,,,,1,1,Completed
