trip_set_code,region_name,region_id,location_name,location_code,location_id,site_name,site_code,site_type,site_id,reef_name,reef_code,reef_type,reef_id,trip_year,trip_code,set_code,set_id,set_latitude,set_longitude,team,set_date,drop_time,haul_time,shark_id,common_name,latin_name,family,species_group,functional_group,maxn,min_event_time_milli,min_event_time_mins,equipment_frame_type,equipment_camera,equipment_stereo_camera,equipment_camera_height,equipment_arm_length,video_filename,video_source,video_filepath,splendor_image_url,total_assignments,reviewed_assignments,has_complete_master,depth,bait,bait_oiled,current_flow_estimated,current_flow_instrumented,visibility,field_of_view,substrate_relief_sd,substrate_relief_mean,ascidians,bleached_corals,bryozoa,consolidated,crinoids,halimeda,hard_coral,hydrocoral,hydroids,invertebrate_complex,macroalgae,mangrove,seagrass,soft_coral,sponge,true_anemones,unconsolidated,zoanthids,mark_zero_time,mark_60_mins,mark_90_mins,mark_haul_time,mark_stopped_reading,video_length_watched,protection_status,mpa_name,mpa_area,mpa_year_founded,mpa_isolation,mpa_compliance,bait_family,PI,Remote,Shark_Protection_Status,Shark_fishing_restrictions,Shark_gears,Datasheet_Source,set_productivity_2017ave,local_population_2010,local_population_2015,population_proporationaldifference_2010.15,drop_hr
FP_2016_ID_01_NPW_004,Coral Triangle,2,Indonesia,ID,93,Nusa Penida,NP,V,123,West,W,slope,401,2016,FP_2016_ID_01,NPW_004,606,-8.7,115.4,JCU,26/3/2016,11:54:00,13:04:00,NA,,,,,,0,NA,,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_NPW_004.mp4,,,NA,2,2,1,18.7,Pilchards,FALSE,,NA,10,Open,0.7379,3.1,0,0,0,16,0,0,66,0,0,0,0,0,0,16,0,0,0,0,49654,3649629,NA,4247417,NA,4197763,openly fished,,NA,NA,,,Clupeidae,Simpfendorfer,No,Open,NA,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.763683273,12175521.71,13277300.6,0.090491308,11
FP_2016_ID_01_NPW_005,Coral Triangle,2,Indonesia,ID,93,Nusa Penida,NP,V,123,West,W,slope,401,2016,FP_2016_ID_01,NPW_005,607,-8.7,115.4,JCU,26/3/2016,11:59:00,13:08:00,158,Bluespotted maskray,Neotrygon kuhlii,Dasyatidae,Ray,small_ray,3,425282,007:05:282,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_NPW_005.mp4,,,NA,2,2,1,28.2,Pilchards,FALSE,,NA,7,Open,0.6992,0.4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,20,0,70,0,58234,3658276,NA,4191053,NA,4132819,openly fished,,NA,NA,,,Clupeidae,Simpfendorfer,No,Open,NA,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.796795,12206322.9,13308760.05,0.090316892,11
FP_2016_ID_01_NPW_006,Coral Triangle,2,Indonesia,ID,93,Nusa Penida,NP,V,123,West,W,slope,401,2016,FP_2016_ID_01,NPW_006,608,-8.7,115.4,JCU,26/3/2016,12:02:00,13:11:00,234,Brown banded catshark/grey carpetshark,Chiloscyllium punctatum,Hemiscylliidae,Shark,benthic_rover,1,1166420,019:26:420,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_NPW_006.mp4,,,NA,2,2,1,12.5,Pilchards,FALSE,,NA,7,Open,1.6214,2.9167,0,0,0,15,0,0,30,0,0,0,0,0,0,46,0,0,7,0,39616,3639627,NA,4226556,NA,4186940,openly fished,,NA,NA,,,Clupeidae,Simpfendorfer,No,Open,NA,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.796795,12223099.1,13325901.95,0.090222851,12
FP_2016_ID_01_NPW_007,Coral Triangle,2,Indonesia,ID,93,Nusa Penida,NP,V,123,West,W,slope,401,2016,FP_2016_ID_01,NPW_007,609,-8.7,115.4,JCU,26/3/2016,13:21:00,14:33:00,NA,,,,,,0,NA,,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_NPW_007.mp4,,,NA,2,2,1,15.7,Pilchards,FALSE,,NA,9,Open,0.663,1.8571,0,0,0,50,0,0,14,0,0,0,0,0,0,28,0,0,7,0,65308,3665359,NA,3835500,NA,3770192,openly fished,,NA,NA,,,Clupeidae,Simpfendorfer,No,Open,NA,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.796795,12276213.29,13380171.72,0.089926625,13
FP_2016_ID_01_NPW_008,Coral Triangle,2,Indonesia,ID,93,Nusa Penida,NP,V,123,West,W,slope,401,2016,FP_2016_ID_01,NPW_008,610,-8.7,115.4,JCU,26/3/2016,13:24:00,14:38:00,114,Blacktip reef shark,Carcharhinus melanopterus,Carcharhinidae,Shark,reef_meso,1,3483605,058:03:605,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_NPW_008.mp4,,,NA,2,2,1,11.7,Pilchards,FALSE,,NA,7,Open,0,2,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,36445,3636443,NA,4447540,NA,4411095,openly fished,,NA,NA,,,Clupeidae,Simpfendorfer,No,Open,NA,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.796795,12309684.56,13414391.55,0.089742916,13
FP_2016_ID_01_NPW_009,Coral Triangle,2,Indonesia,ID,93,Nusa Penida,NP,V,123,West,W,slope,401,2016,FP_2016_ID_01,NPW_009,611,-8.7,115.4,JCU,26/3/2016,13:29:00,14:42:00,NA,,,,,,0,NA,,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_NPW_009.mp4,,,NA,2,2,1,29,Pilchards,FALSE,,NA,7,Open,0.866,0.75,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,10,0,185795,3785745,NA,4507404,NA,4321609,openly fished,,NA,NA,,,Clupeidae,Simpfendorfer,No,Open,NA,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.796795,12321881.19,13426730.21,0.089665612,13
FP_2016_ID_01_NPW_010,Coral Triangle,2,Indonesia,ID,93,Nusa Penida,NP,V,123,West,W,slope,401,2016,FP_2016_ID_01,NPW_010,612,-8.7,115.4,JCU,26/3/2016,13:36:00,14:47:00,51,Unknown Ray,Unknown sp.,Batoidea,Ray,na,1,129083,002:09:083,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_NPW_010.mp4,,,NA,2,2,1,21,Pilchards,FALSE,,NA,10,Open,0,0,0,0,0,60,0,0,40,0,0,0,0,0,0,0,0,0,0,0,60103,3660140,NA,4351680,NA,4291577,openly fished,,NA,NA,,,Clupeidae,Simpfendorfer,No,Open,NA,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.796795,12390444.53,13496659.4,0.089279676,13
FP_2016_ID_01_NPW_011,Coral Triangle,2,Indonesia,ID,93,Nusa Penida,NP,V,123,West,W,slope,401,2016,FP_2016_ID_01,NPW_011,613,-8.7,115.4,JCU,26/3/2016,13:41:00,14:53:00,297,Devil ray,Mobula sp.,Mobulidae,Ray,pelagic,1,1331251,022:11:251,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_NPW_011.mp4,,,NA,2,2,1,12.9,Pilchards,FALSE,,NA,9,Open,1.2421,2.6,0,0,0,6,0,0,56,0,0,0,0,0,0,31,0,0,6,0,36947,3636937,NA,4331958,NA,4295011,openly fished,,NA,NA,,,Clupeidae,Simpfendorfer,No,Open,NA,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.796795,12396082.35,13502540.46,0.089258693,13
FP_2016_ID_01_NPW_012,Coral Triangle,2,Indonesia,ID,93,Nusa Penida,NP,V,123,West,W,slope,401,2016,FP_2016_ID_01,NPW_012,614,-8.7,115.4,JCU,26/3/2016,13:43:00,14:55:00,297,Devil ray,Mobula sp.,Mobulidae,Ray,pelagic,1,1883541,031:23:541,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_NPW_012.mp4,,,NA,3,3,1,12.3,Pilchards,FALSE,,NA,9,Open,1.6852,3.3889,0,0,0,5,0,0,50,0,0,0,0,0,0,40,0,0,5,0,35511,3635536,NA,4290383,NA,4254872,openly fished,,NA,NA,,,Clupeidae,Simpfendorfer,No,Open,NA,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.796795,12420966,13528063,0.089131312,13
FP_2016_ID_01_NPW_013,Coral Triangle,2,Indonesia,ID,93,Nusa Penida,NP,V,123,West,W,slope,401,2016,FP_2016_ID_01,NPW_013,615,-8.7,115.4,JCU,27/3/2016,8:07:00,9:15:00,NA,,,,,,0,NA,,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_NPW_013.mp4,,,NA,2,2,1,8.8,Pilchards,FALSE,,NA,10,Open,1.2693,3.5,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,36916,3636949,NA,4117313,NA,4080397,openly fished,,NA,NA,,,Clupeidae,Simpfendorfer,No,Open,NA,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.855733333,12450764.25,13558600.2,0.088977345,8
FP_2016_ID_01_NPW_014,Coral Triangle,2,Indonesia,ID,93,Nusa Penida,NP,V,123,West,W,slope,401,2016,FP_2016_ID_01,NPW_014,616,-8.7,115.4,JCU,27/3/2016,8:11:00,9:21:00,207,Marbled ray/ blotched fantail ray,Taeniurops meyeni,Dasyatidae,Ray,large_ray,1,3392442,056:32:442,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_NPW_014.mp4,,,NA,2,2,1,18.1,Pilchards,FALSE,,NA,10,Open,1.1464,1.2,0,0,0,30,0,0,69,0,0,0,0,0,0,0,0,0,0,0,47760,3647759,NA,4253046,NA,4205286,openly fished,,NA,NA,,,Clupeidae,Simpfendorfer,No,Open,NA,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.855733333,12481305.25,13589770.14,0.088810014,8
FP_2016_ID_01_NPW_016,Coral Triangle,2,Indonesia,ID,93,Nusa Penida,NP,V,123,West,W,slope,401,2016,FP_2016_ID_01,NPW_016,618,-8.7,115.4,JCU,27/3/2016,8:18:00,9:31:00,NA,,,,,,0,NA,,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_NPW_016.mp4,,,NA,2,2,1,12.1,Pilchards,FALSE,,NA,10,Open,0.8644,0.8571,0,0,0,7,0,0,21,0,0,0,0,0,0,0,0,0,71,0,33912,3633937,NA,4398660,NA,4364748,openly fished,,NA,NA,,,Clupeidae,Simpfendorfer,No,Open,NA,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.855733333,12512103.86,13621482.48,0.088664435,8
FP_2016_ID_01_NPW_017,Coral Triangle,2,Indonesia,ID,93,Nusa Penida,NP,V,123,West,W,slope,401,2016,FP_2016_ID_01,NPW_017,619,-8.7,115.4,JCU,27/3/2016,8:23:00,9:34:00,144,Whitetip reef shark,Triaenodon obesus,Carcharhinidae,Shark,reef_meso,1,3367288,056:07:288,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_NPW_017.mp4,,,NA,2,2,1,19.7,Pilchards,FALSE,,NA,10,Open,1.6364,2.7,0,0,0,20,0,0,80,0,0,0,0,0,0,0,0,0,0,0,54032,3654042,NA,4303296,NA,4249264,openly fished,,NA,NA,,,Clupeidae,Simpfendorfer,No,Open,NA,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.855733333,12525388.49,13635069.17,0.088594512,8
FP_2016_ID_01_NPW_017,Coral Triangle,2,Indonesia,ID,93,Nusa Penida,NP,V,123,West,W,slope,401,2016,FP_2016_ID_01,NPW_017,619,-8.7,115.4,JCU,27/3/2016,8:23:00,9:34:00,255,Bluespotted fantail ray,Taeniura lymma,Dasyatidae,Ray,small_ray,1,456010,007:36:010,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_NPW_017.mp4,,,NA,2,2,1,19.7,Pilchards,FALSE,,NA,10,Open,1.6364,2.7,0,0,0,20,0,0,80,0,0,0,0,0,0,0,0,0,0,0,54032,3654042,NA,4303296,NA,4249264,openly fished,,NA,NA,,,Clupeidae,Simpfendorfer,No,Open,NA,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.855733333,12525388.49,13635069.17,0.088594512,8
FP_2016_ID_01_NPW_018,Coral Triangle,2,Indonesia,ID,93,Nusa Penida,NP,V,123,West,W,slope,401,2016,FP_2016_ID_01,NPW_018,620,-8.7,115.4,JCU,27/3/2016,8:27:00,9:38:00,207,Marbled ray/ blotched fantail ray,Taeniurops meyeni,Dasyatidae,Ray,large_ray,1,1826447,030:26:447,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_NPW_018.mp4,,,NA,2,2,1,10.8,Pilchards,FALSE,,NA,10,Open,0.6009,3.1111,0,0,0,14,0,0,85,0,0,0,0,0,0,0,0,0,0,0,46225,3646226,NA,4310200,NA,4263975,openly fished,,NA,NA,,,Clupeidae,Simpfendorfer,No,Open,NA,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.855733333,12549861.25,13660154.03,0.088470523,8
FP_2016_ID_01_NPW_019,Coral Triangle,2,Indonesia,ID,93,Nusa Penida,NP,V,123,West,W,slope,401,2016,FP_2016_ID_01,NPW_019,621,-8.7,115.4,JCU,27/3/2016,9:49:00,10:55:00,158,Bluespotted maskray,Neotrygon kuhlii,Dasyatidae,Ray,small_ray,1,209060,003:29:060,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_NPW_019.mp4,,,NA,2,2,1,20.8,Pilchards,FALSE,,NA,10,Open,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56470,3656433,NA,4005028,NA,3948558,openly fished,,NA,NA,,,Clupeidae,Simpfendorfer,No,Open,NA,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.855733333,12686927.59,13800669.65,0.087786587,9
FP_2016_ID_01_NPW_019,Coral Triangle,2,Indonesia,ID,93,Nusa Penida,NP,V,123,West,W,slope,401,2016,FP_2016_ID_01,NPW_019,621,-8.7,115.4,JCU,27/3/2016,9:49:00,10:55:00,255,Bluespotted fantail ray,Taeniura lymma,Dasyatidae,Ray,small_ray,1,2475128,041:15:128,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_NPW_019.mp4,,,NA,2,2,1,20.8,Pilchards,FALSE,,NA,10,Open,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56470,3656433,NA,4005028,NA,3948558,openly fished,,NA,NA,,,Clupeidae,Simpfendorfer,No,Open,NA,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.855733333,12686927.59,13800669.65,0.087786587,9
FP_2016_ID_01_NPW_020,Coral Triangle,2,Indonesia,ID,93,Nusa Penida,NP,V,123,West,W,slope,401,2016,FP_2016_ID_01,NPW_020,622,-8.7,115.4,JCU,27/3/2016,9:53:00,11:00:00,NA,,,,,,0,NA,,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_NPW_020.mp4,,,NA,2,2,1,11.3,Pilchards,FALSE,,NA,10,Open,1.3685,2.5455,0,0,0,44,0,0,55,0,0,0,0,0,0,0,0,0,0,0,35348,3635354,NA,4147576,NA,4112228,openly fished,,NA,NA,,,Clupeidae,Simpfendorfer,No,Open,NA,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.855733333,12702125.12,13816268.73,0.087713166,9
FP_2016_ID_01_NPW_021,Coral Triangle,2,Indonesia,ID,93,Nusa Penida,NP,V,123,West,W,slope,401,2016,FP_2016_ID_01,NPW_021,623,-8.7,115.4,JCU,27/3/2016,9:57:00,11:04:00,234,Brown banded catshark/grey carpetshark,Chiloscyllium punctatum,Hemiscylliidae,Shark,benthic_rover,1,3585734,059:45:734,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_NPW_021.mp4,,,NA,2,1,1,17.2,Pilchards,FALSE,,NA,10,Open,1.0593,1.3,0,0,0,50,0,0,0,0,0,0,30,0,0,0,0,0,20,0,47560,3647549,NA,4026923,NA,3979363,openly fished,,NA,NA,,,Clupeidae,Simpfendorfer,No,Open,NA,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.855733333,12732299.49,13847257.9,0.087569289,9
FP_2016_ID_01_NPW_022,Coral Triangle,2,Indonesia,ID,93,Nusa Penida,NP,V,123,West,W,slope,401,2016,FP_2016_ID_01,NPW_022,624,-8.6,115.4,JCU,27/3/2016,10:02:00,11:08:00,NA,,,,,,0,NA,,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_NPW_022.mp4,,,NA,2,2,1,23.7,Pilchards,FALSE,,NA,10,Face Up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52964,3652962,NA,4055616,NA,4002652,openly fished,,NA,NA,,,Clupeidae,Simpfendorfer,No,Open,NA,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.855733333,12771981.79,13887939.54,0.087375458,10
FP_2016_ID_01_NPW_023,Coral Triangle,2,Indonesia,ID,93,Nusa Penida,NP,V,123,West,W,slope,401,2016,FP_2016_ID_01,NPW_023,625,-8.6,115.4,JCU,27/3/2016,10:06:00,11:11:00,234,Brown banded catshark/grey carpetshark,Chiloscyllium punctatum,Hemiscylliidae,Shark,benthic_rover,1,865276,014:25:276,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_NPW_023.mp4,,,NA,2,2,1,16.1,Pilchards,FALSE,,NA,10,Open,1.2403,3,0,0,0,13,0,0,86,0,0,0,0,0,0,0,0,0,0,0,75566,3675533,NA,4035768,NA,3960202,openly fished,,NA,NA,,,Clupeidae,Simpfendorfer,No,Open,NA,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.855733333,12809581.4,13926547.73,0.087197723,10
FP_2016_ID_01_NPW_025,Coral Triangle,2,Indonesia,ID,93,Nusa Penida,NP,V,123,West,W,slope,401,2016,FP_2016_ID_01,NPW_025,627,-8.6,115.4,JCU,27/3/2016,13:10:00,14:36:00,NA,,,,,,0,NA,,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_NPW_025.mp4,,,NA,2,2,1,10.3,Pilchards,FALSE,,NA,9,Open,1.1547,2,0,0,0,36,0,0,18,0,0,0,0,0,0,45,0,0,0,0,39251,NA,NA,3226085,3226085,3186834,openly fished,,NA,NA,,,Clupeidae,Simpfendorfer,No,Open,NA,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.855733333,12906402.15,14026447.73,0.086782169,13
FP_2016_ID_01_NPW_026,Coral Triangle,2,Indonesia,ID,93,Nusa Penida,NP,V,123,West,W,slope,401,2016,FP_2016_ID_01,NPW_026,628,-8.6,115.4,JCU,27/3/2016,13:12:00,14:33:00,NA,,,,,,0,NA,,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_NPW_026.mp4,,,NA,2,2,1,15.1,Pilchards,FALSE,,NA,9,Open,0.6966,2.1176,0,0,0,52,0,0,35,0,0,0,5,0,0,5,0,0,0,0,52499,3652475,NA,4955283,NA,4902784,openly fished,,NA,NA,,,Clupeidae,Simpfendorfer,No,Open,NA,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.855733333,12927598.01,14048331.76,0.086693115,13
FP_2016_ID_01_NPW_027,Coral Triangle,2,Indonesia,ID,93,Nusa Penida,NP,V,123,West,W,slope,401,2016,FP_2016_ID_01,NPW_027,629,-8.6,115.4,JCU,27/3/2016,13:16:00,14:30:00,NA,,,,,,0,NA,,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_NPW_027.mp4,,,NA,2,2,1,15.7,Pilchards,FALSE,,NA,10,Open,0.9847,1.3333,0,0,0,64,0,0,7,0,0,0,14,0,0,0,0,0,14,0,50863,3650860,NA,4518678,NA,4467815,openly fished,,NA,NA,,,Clupeidae,Simpfendorfer,No,Open,NA,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.855733333,12931789.5,14052718.53,0.086680117,13
FP_2016_ID_01_NPW_028,Coral Triangle,2,Indonesia,ID,93,Nusa Penida,NP,V,123,West,W,slope,401,2016,FP_2016_ID_01,NPW_028,630,-8.6,115.4,JCU,27/3/2016,13:19:00,14:27:00,NA,,,,,,0,NA,,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_NPW_028.mp4,,,NA,2,2,1,17.1,Pilchards,FALSE,,NA,10,Open,1.4549,1.625,0,0,0,40,0,0,33,0,0,0,6,0,0,6,13,0,0,0,57806,3657807,NA,4119313,NA,4061507,openly fished,,NA,NA,,,Clupeidae,Simpfendorfer,No,Open,NA,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.855733333,12957286.03,14078998.17,0.086569991,13
FP_2016_ID_01_NPW_029,Coral Triangle,2,Indonesia,ID,93,Nusa Penida,NP,V,123,West,W,slope,401,2016,FP_2016_ID_01,NPW_029,631,-8.6,115.4,JCU,27/3/2016,13:22:00,14:24:00,NA,,,,,,0,NA,,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_NPW_029.mp4,,,NA,2,2,1,14.6,Pilchards,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49164,3649173,NA,3787749,NA,3738585,openly fished,,NA,NA,,,Clupeidae,Simpfendorfer,No,Open,NA,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.855733333,12963551.28,14085509.27,0.086547117,13
FP_2016_ID_01_NPW_030,Coral Triangle,2,Indonesia,ID,93,Nusa Penida,NP,V,123,West,W,slope,401,2016,FP_2016_ID_01,NPW_030,632,-8.6,115.5,JCU,29/3/2016,10:48:00,11:56:00,NA,,,,,,0,NA,,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_NPW_030.mp4,,,NA,2,2,1,14,Pilchards,FALSE,,NA,7,Open,1.0878,2.875,0,0,0,37,0,0,56,0,0,0,0,0,0,6,0,0,0,0,53397,3653375,NA,4119618,NA,4066221,openly fished,,NA,NA,,,Clupeidae,Simpfendorfer,No,Open,NA,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.855733333,12297477.72,13405899.76,0.090134096,10
FP_2016_ID_01_NPW_031,Coral Triangle,2,Indonesia,ID,93,Nusa Penida,NP,V,123,West,W,slope,401,2016,FP_2016_ID_01,NPW_031,633,-8.6,115.5,JCU,29/3/2016,10:55:00,11:59:00,NA,,,,,,0,NA,,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_NPW_031.mp4,,,NA,2,2,1,14.9,Pilchards,FALSE,,NA,9,Open,0.7559,1.5,0,0,0,88,0,0,11,0,0,0,0,0,0,0,0,0,0,0,41788,3641756,NA,3856152,NA,3814364,openly fished,,NA,NA,,,Clupeidae,Simpfendorfer,No,Open,NA,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.855733333,12322006.19,13430915.83,0.089994245,10
FP_2016_ID_01_NPW_032,Coral Triangle,2,Indonesia,ID,93,Nusa Penida,NP,V,123,West,W,crest,401,2016,FP_2016_ID_01,NPW_032,634,-8.6,115.5,JCU,29/3/2016,10:59:00,12:03:00,NA,,,,,,0,NA,,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_NPW_032.mp4,,,NA,2,2,1,4.8,Pilchards,FALSE,,NA,9,Open,0,2,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,108386,3708343,NA,3904866,NA,3796480,openly fished,,NA,NA,,,Clupeidae,Simpfendorfer,No,Open,NA,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.855733333,12335952.81,13445115.83,0.08991304,10
FP_2016_ID_01_NPW_033,Coral Triangle,2,Indonesia,ID,93,Nusa Penida,NP,V,123,West,W,crest,401,2016,FP_2016_ID_01,NPW_033,635,-8.6,115.5,JCU,29/3/2016,11:04:00,12:06:00,NA,,,,,,0,NA,,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_NPW_033.mp4,,,NA,2,2,1,5,Pilchards,FALSE,,NA,7,Open,0,2,0,0,0,12,0,0,37,0,0,0,0,0,0,37,0,12,0,0,38350,3638306,NA,3791586,NA,3753236,openly fished,,NA,NA,,,Clupeidae,Simpfendorfer,No,Open,NA,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.855733333,12361997.02,13471686.92,0.089766232,11
FP_2016_ID_01_NPW_034,Coral Triangle,2,Indonesia,ID,93,Nusa Penida,NP,V,123,West,W,slope,401,2016,FP_2016_ID_01,NPW_034,636,-8.6,115.5,JCU,29/3/2016,11:07:00,12:10:00,NA,,,,,,0,NA,,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_NPW_034.mp4,,,NA,2,2,1,13.1,Pilchards,FALSE,,NA,9,Open,0,2,0,0,0,57,0,0,0,0,0,0,0,0,0,42,0,0,0,0,66710,3666744,NA,3786018,NA,3719308,openly fished,,NA,NA,,,Clupeidae,Simpfendorfer,No,Open,NA,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.855733333,12374980.75,13484857.13,0.089687119,11
FP_2016_ID_01_NPW_035,Coral Triangle,2,Indonesia,ID,93,Nusa Penida,NP,V,123,West,W,crest,401,2016,FP_2016_ID_01,NPW_035,637,-8.6,115.5,JCU,29/3/2016,12:18:00,13:25:00,NA,,,,,,0,NA,,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2016_ID_01_NPW_035.mp4,,,NA,2,2,1,8.8,Pilchards,FALSE,,NA,7,Open,0.4523,2.25,0,0,0,33,0,0,58,0,0,0,0,0,0,0,0,0,8,0,29478,3629493,NA,4044876,NA,4015398,openly fished,,NA,NA,,,Clupeidae,Simpfendorfer,No,Open,NA,Spear; Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.855733333,12403503.29,13513915.74,0.089524099,12
