"","region_name","location_name","site_name","reef_name","reef_type","trip_code","trip_year","set_code","maxn","common_name","genus","species","species_group","family","event_time_mil","event_time_mins","set_lat","set_long","visibility","depth","bait","current_flow_estimated","current_flow_instrumented","reef_id","set_id","master_set_id","animal_id","field_of_view","substrate_relief_sd","substrate_relief_mean","ascidians","bleached_corals","bryozoa","consolidated","crinoids","halimeda","hard_coral","hydrocoral","hydroids","invertebrate_complex","macroalgae","mangrove","seagrass","soft_coral","sponge","true_anemones","unconsolidated","zoanthids","team","set_date","wkt_coordinates","reef_habitat_name","drop_time","haul_time","equipment_frame_type","equipment_camera","equipment_stereo_camera","equipment_camera_height","equipment_arm_length","bait_preparation","bait_type","bait_oiled","video_file_name","video_source","video_path","comments","message_to_annotators","bruv_image_url","splendor_image_url","reviewed_assignments","total_assignments","master_record_state","site_type","mpa_name","mpa_area","mpa_year_founded","mpa_isolation","mpa_compliance","fishing_restrictions","shark_fishing_gear","region_id","location_id","site_id","location_code","coast_length","HDI_2015","voice_2016","gov_effect_2016","GDP_year","GDP_per_capita_USD","population_2016","tax_haven","shark_sanctuary","reef_catch","shark_catch","reefshark_catch","bechedemer","bait_family_specific","bait_family","Remote","grav_reef_id","set_grav_tot","reef_grav_tot","Grav_Total","set_year","mpa_age","temp_est","chloro_est","prec_est","dayofyear","moonphase","daylight","noontime","mpa_present","month","hemisphere","season","coast_type","distance_fp_serf","serf_reefcluster","serf_lat","serf_long","serf_largeloc","serf_locality","serf_biomass20cm","serf_biomassfam","GIS_AREA_K","REP_AREA_K","ray_maxn","shark_maxn","shark_protection_status","protection_status"
"12405","Western Atlantic","Columbia SF","Old Providence Island","Old Providence Island","lagoon","FP_2018_CO_01",2018,"OPOP_033",1,"Sharpnose shark (Atlantic/Carib)","Rhizoprionodon","sp.","Shark","Carcharhinidae",2787184,"046:27:184",13.31012667,-81.42103667,10,9.03,"Bonito","",NA,668,26188,6405,17,"Open",0.8433,2.6,0,0,0,0,0,0,0,0,0,0,18,0,0,81,0,0,0,0,"SBU","2018-01-13","01010000004604CA43F25A54C0E78842ECC89E2A40","lagoon","11:50:00","13:29:00","Mixed","GoPro Hero 3",FALSE,50,100,"CHP","Bonito",FALSE,"FP_2018_CO_01_OPOP_033.mp4","S3","","","","",NA,1,1,"Completed","I","Seaflower Biosphere Reserve Central Sector",12716,2005,">20km to next reef","medium","effort, area, gear, size, species","spear; hook and line; fish trap; longline",1,109,296,"CO",0,0.727,0.095835842,0.023041973,2016,5805.605385,48653419,0,0,1547.240161,43.52641218,6.494342404,0,"Scombridae","Scombridae","No",6109,574,0,574,2018,13,27.28,0.1491,0.001383501,13,"New",11.40606322,0.021664738,"yes",1,"northern","winter","island",0.020177842,"RC_144",13.32793,-81.41154,"Colombia","Colombia",1263.545611,3434.71844,4.74931432,"Not Reported",0,1,"closed","restricted"
"12406","Western Atlantic","Columbia SF","Old Providence Island","Old Providence Island","lagoon","FP_2018_CO_01",2018,"OPOP_034",1,"Nurse shark","Ginglymostoma","cirratum","Shark","Ginglymostomatidae",2612808,"043:32:808",13.30459333,-81.42121833,9,8.82,"Bonito","",NA,668,26189,6406,23,"Open",1.2309,1.6667,0,0,0,35,0,0,0,0,0,0,0,0,0,64,0,0,0,0,"SBU","2018-01-13","0101000000D9F4B93DF55A54C006DC2DA8F39B2A40","lagoon","11:55:00","13:33:00","Mixed","GoPro Hero 3",FALSE,50,100,"CHP","Bonito",FALSE,"FP_2018_CO_01_OPOP_034.mp4","S3","","","","",NA,1,1,"Completed","I","Seaflower Biosphere Reserve Central Sector",12716,2005,">20km to next reef","medium","effort, area, gear, size, species","spear; hook and line; fish trap; longline",1,109,296,"CO",0,0.727,0.095835842,0.023041973,2016,5805.605385,48653419,0,0,1547.240161,43.52641218,6.494342404,0,"Scombridae","Scombridae","No",6109,574,0,574,2018,13,27.28,0.1491,0.001383501,13,"New",11.40637004,0.021665702,"yes",1,"northern","winter","island",0.025264011,"RC_144",13.32793,-81.41154,"Colombia","Colombia",1263.545611,3434.71844,76.30749697,"Not Reported",0,1,"closed","restricted"
"12407","Western Atlantic","Columbia SF","Old Providence Island","Old Providence Island","lagoon","FP_2018_CO_01",2018,"OPOP_035",1,"Caribbean reef shark","Carcharhinus","perezi","Shark","Carcharhinidae",2440937,"040:40:937",13.37124,-81.34146,9,8.18,"Bonito","",NA,668,26190,6407,24,"Open",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"SBU","2018-01-14","010100000019390B7BDA5554C020EF552B13BE2A40","lagoon","9:07:00","10:43:00","Mixed","GoPro Hero 3",FALSE,50,100,"CHP","Bonito",FALSE,"FP_2018_CO_01_OPOP_035.mp4","S3","","","","",NA,1,1,"Completed","I","Seaflower Biosphere Reserve Central Sector",12716,2005,">20km to next reef","medium","effort, area, gear, size, species","spear; hook and line; fish trap; longline",1,109,296,"CO",0,0.727,0.095835842,0.023041973,2016,5805.605385,48653419,0,0,1547.240161,43.52641218,6.494342404,0,"Scombridae","Scombridae","No",6109,574,0,574,2018,13,26.84,0.1491,0.005908272,14,"New",11.4087169,0.021633295,"yes",1,"northern","winter","island",0.082383023,"RC_144",13.32793,-81.41154,"Colombia","Colombia",1263.545611,3434.71844,17.52643668,"Not Reported",0,1,"closed","restricted"
"12408","Western Atlantic","Columbia SF","Old Providence Island","Old Providence Island","lagoon","FP_2018_CO_01",2018,"OPOP_036",1,"Yellow round ray","Urobatis","jamaicensis","Ray","Urotrygonidae",3336331,"055:36:331",13.37059,-81.34644,9,10.73,"Bonito","",NA,668,26191,6400,26,"Open",0.9428,1,0,0,0,11,0,0,0,0,0,0,33,0,0,0,0,0,55,0,"SBU","2018-01-14","0101000000AE81AD122C5654C00473F4F8BDBD2A40","lagoon","9:11:00","10:47:00","Mixed","GoPro Hero 3",FALSE,50,100,"CHP","Bonito",FALSE,"FP_2018_CO_01_OPOP_036.mp4","S3","","","","",NA,2,2,"Completed","I","Seaflower Biosphere Reserve Central Sector",12716,2005,">20km to next reef","medium","effort, area, gear, size, species","spear; hook and line; fish trap; longline",1,109,296,"CO",0,0.727,0.095835842,0.023041973,2016,5805.605385,48653419,0,0,1547.240161,43.52641218,6.494342404,0,"Scombridae","Scombridae","No",6109,574,0,574,2018,13,26.84,0.1491,0.005908272,14,"New",11.40875265,0.021634066,"yes",1,"northern","winter","island",0.07783242,"RC_144",13.32793,-81.41154,"Colombia","Colombia",1263.545611,3434.71844,17.52643668,"Not Reported",1,0,"closed","restricted"
"12409","Western Atlantic","Columbia SF","Old Providence Island","Old Providence Island","lagoon","FP_2018_CO_01",2018,"OPOP_037",1,"Southern stingray","Hypanus","americanus","Ray","Dasyatidae",1633293,"027:13:293",13.37028333,-81.35120333,5,10.18,"Bonito","",NA,668,26192,6398,28,"Open",0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,77,0,"SBU","2018-01-14","01010000002A26881D7A5654C03C35D1C695BD2A40","lagoon","9:17:00","10:51:00","Mixed","GoPro Hero 3",FALSE,50,100,"CHP","Bonito",FALSE,"FP_2018_CO_01_OPOP_037.mp4","S3","","","","",NA,1,1,"Completed","I","Seaflower Biosphere Reserve Central Sector",12716,2005,">20km to next reef","medium","effort, area, gear, size, species","spear; hook and line; fish trap; longline",1,109,296,"CO",0,0.727,0.095835842,0.023041973,2016,5805.605385,48653419,0,0,1547.240161,43.52641218,6.494342404,0,"Scombridae","Scombridae","No",6109,574,0,574,2018,13,26.84,0.1491,0.005908272,14,"New",11.40876951,0.021635224,"yes",1,"northern","winter","island",0.073717829,"RC_144",13.32793,-81.41154,"Colombia","Colombia",1263.545611,3434.71844,17.52643668,"Not Reported",1,0,"closed","restricted"
"12410","Western Atlantic","Columbia SF","Old Providence Island","Old Providence Island","lagoon","FP_2018_CO_01",2018,"OPOP_038",NA,"","","","","",NA,"",13.36529667,-81.348335,9,8.55,"Bonito","",NA,668,26193,6396,9999,"Open",0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,71,0,"SBU","2018-01-14","01010000005743E21E4B5654C0B4F9452A08BB2A40","lagoon","9:21:00","10:56:00","Mixed","GoPro Hero 3",FALSE,50,100,"CHP","Bonito",FALSE,"FP_2018_CO_01_OPOP_038.mp4","S3","","","","",NA,1,1,"Completed","I","Seaflower Biosphere Reserve Central Sector",12716,2005,">20km to next reef","medium","effort, area, gear, size, species","spear; hook and line; fish trap; longline",1,109,296,"CO",0,0.727,0.095835842,0.023041973,2016,5805.605385,48653419,0,0,1547.240161,43.52641218,6.494342404,0,"Scombridae","Scombridae","No",6109,574,0,574,2018,13,26.84,0.1491,0.005908272,14,"New",11.40904375,0.021635995,"yes",1,"northern","winter","island",0.073424383,"RC_144",13.32793,-81.41154,"Colombia","Colombia",1263.545611,3434.71844,17.52643668,"Not Reported",0,0,"closed","restricted"
"12411","Pacific","French Polynesia","Rurutu","Rurutu 2","slope","FP_2017_PF_02",2017,"RUT2_002",NA,"","","","","",NA,"",-22.44232,-151.34264,10,14,"Sardines","",NA,700,26775,11378,9999,"Open",0.6742,3.6364,0,0,0,87,0,0,12,0,0,0,0,0,0,0,0,0,0,0,"FIU","2017-11-09","0101000000A54929E8F6EA62C0E15D2EE23B7136C0","slope","8:24:00","9:57:00","Aluminium (AIMS)","GoPro Hero 4 Silver",FALSE,35,100,"CRS","Sardines",FALSE,"FP_2017_PF_02_RUT2_002.mp4","S3","","","","",NA,3,3,"Completed","I","",NA,NA,"","","","fish trap; hook and line; longline; spear; gillnet",3,92,300,"PF",2525,0.897,1.076472402,1.406624436,2000,14530.7772,280208,0,1,10640.09775,2501.781781,190.8007383,207.2,"Clupeidae","Clupeidae","No",26761,7,0,7,2017,NA,24.51,0.033,0.00733267,313,"Waning",13.07115242,0.021625,NA,11,"southern","summer","island",5.080658275,"RC_349",-17.57933333,-149.8714333,"French Polynesia","French Polynesia",11.74582994,134.3039067,70.96756414,"Not Reported",0,0,"closed","openly fished"
"12412","Pacific","French Polynesia","Rurutu","Rurutu 2","slope","FP_2017_PF_02",2017,"RUT2_006",1,"Unknown Shark","Unknown","sp.","Shark","Selachimorpha",2374267,"039:34:267",-22.45759,-151.31961,10,14,"Sardines","",NA,700,26779,11379,50,"Open",0.4216,2.8,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FIU","2017-11-09","0101000000302FC03E3AEA62C005FA449E247536C0","slope","10:42:00","12:31:00","Aluminium (AIMS)","GoPro Hero 4 Silver",FALSE,35,100,"CRS","Sardines",FALSE,"FP_2017_PF_02_RUT2_006.mp4","S3","","","","",NA,3,3,"Completed","I","",NA,NA,"","","","fish trap; hook and line; longline; spear; gillnet",3,92,300,"PF",2525,0.897,1.076472402,1.406624436,2000,14530.7772,280208,0,1,10640.09775,2501.781781,190.8007383,207.2,"Clupeidae","Clupeidae","No",26762,9,0,9,2017,NA,24.51,0.033,0.00733267,313,"Waning",13.07188518,0.02165162,NA,11,"southern","summer","island",5.08867408,"RC_349",-17.57933333,-149.8714333,"French Polynesia","French Polynesia",11.74582994,134.3039067,70.96756414,"Not Reported",0,1,"closed","openly fished"
"12413","Pacific","French Polynesia","Rurutu","Rurutu 2","slope","FP_2017_PF_02",2017,"RUT2_007",NA,"","","","","",NA,"",-22.46455,-151.31956,10,11,"Sardines","",NA,700,26780,11380,9999,"Open",0.6467,3.7273,0,0,0,85,0,0,14,0,0,0,0,0,0,0,0,0,0,0,"FIU","2017-11-09","010100000083A3E4D539EA62C0575BB1BFEC7636C0","slope","10:48:00","12:35:00","Aluminium (AIMS)","GoPro Hero 4 Silver",FALSE,35,100,"CRS","Sardines",FALSE,"FP_2017_PF_02_RUT2_007.mp4","S3","","","","",NA,3,3,"Completed","I","",NA,NA,"","","","fish trap; hook and line; longline; spear; gillnet",3,92,300,"PF",2525,0.897,1.076472402,1.406624436,2000,14530.7772,280208,0,1,10640.09775,2501.781781,190.8007383,207.2,"Clupeidae","Clupeidae","No",26762,9,0,9,2017,NA,24.51,0.033,0.00733267,313,"Waning",13.07221922,0.021652778,NA,11,"southern","summer","island",5.095332457,"RC_349",-17.57933333,-149.8714333,"French Polynesia","French Polynesia",11.74582994,134.3039067,70.96756414,"Not Reported",0,0,"closed","openly fished"
"12414","Pacific","French Polynesia","Rurutu","Rurutu 2","slope","FP_2017_PF_02",2017,"RUT2_008",NA,"","","","","",NA,"",-22.46939,-151.31914,10,11,"Sardines","",NA,700,26781,11381,9999,"Open",0.6112,3.7143,0,0,0,66,0,0,33,0,0,0,0,0,0,0,0,0,0,0,"FIU","2017-11-09","01010000000EDB166536EA62C0C7116BF1297836C0","slope","10:54:00","12:41:00","Aluminium (AIMS)","GoPro Hero 4 Silver",FALSE,35,100,"CRS","Sardines",FALSE,"FP_2017_PF_02_RUT2_008.mp4","S3","","","","",NA,3,3,"Completed","I","",NA,NA,"","","","fish trap; hook and line; longline; spear; gillnet",3,92,300,"PF",2525,0.897,1.076472402,1.406624436,2000,14530.7772,280208,0,1,10640.09775,2501.781781,190.8007383,207.2,"Clupeidae","Clupeidae","No",26762,9,0,9,2017,NA,24.51,0.033,0.00733267,313,"Waning",13.07245154,0.021653935,NA,11,"southern","summer","island",5.099853814,"RC_349",-17.57933333,-149.8714333,"French Polynesia","French Polynesia",11.74582994,134.3039067,70.96756414,"Not Reported",0,0,"closed","openly fished"
"12415","Pacific","French Polynesia","Rurutu","Rurutu 2","slope","FP_2017_PF_02",2017,"RUT2_009",1,"Whitetip reef shark","Triaenodon","obesus","Shark","Carcharhinidae",2652131,"044:12:131",-22.48638,-151.32104,10,13,"Sardines","",NA,700,26782,11382,144,"Open",0.6399,3.8667,0,0,0,64,0,0,35,0,0,0,0,0,0,0,0,0,0,0,"FIU","2017-11-10","0101000000A796ADF545EA62C0B16D5166837C36C0","slope","9:04:00","10:38:00","Aluminium (AIMS)","GoPro Hero 4 Silver",FALSE,35,100,"CRS","Sardines",FALSE,"FP_2017_PF_02_RUT2_009.mp4","S3","","","","",NA,3,3,"Completed","I","",NA,NA,"","","","fish trap; hook and line; longline; spear; gillnet",3,92,300,"PF",2525,0.897,1.076472402,1.406624436,2000,14530.7772,280208,0,1,10640.09775,2501.781781,190.8007383,207.2,"Clupeidae","Clupeidae","No",26762,9,0,9,2017,NA,24.51,0.033,0.00733267,314,"Waning",13.09094394,0.021632716,NA,11,"southern","summer","island",5.116685119,"RC_349",-17.57933333,-149.8714333,"French Polynesia","French Polynesia",11.74582994,134.3039067,70.96756414,"Not Reported",0,1,"closed","openly fished"
"12416","Pacific","French Polynesia","Rurutu","Rurutu 2","slope","FP_2017_PF_02",2017,"RUT2_010",1,"Whitetip reef shark","Triaenodon","obesus","Shark","Carcharhinidae",3430995,"057:10:995",-22.48133,-151.31993,10,12,"Sardines","",NA,700,26783,11383,144,"Open",0.7237,3.6667,0,0,0,78,0,0,21,0,0,0,0,0,0,0,0,0,0,0,"FIU","2017-11-10","01010000004CE0D6DD3CEA62C06C956071387B36C0","slope","9:09:00","10:42:00","Aluminium (AIMS)","GoPro Hero 4 Silver",FALSE,35,100,"CRS","Sardines",FALSE,"FP_2017_PF_02_RUT2_010.mp4","S3","","","","",NA,3,3,"Completed","I","",NA,NA,"","","","fish trap; hook and line; longline; spear; gillnet",3,92,300,"PF",2525,0.897,1.076472402,1.406624436,2000,14530.7772,280208,0,1,10640.09775,2501.781781,190.8007383,207.2,"Clupeidae","Clupeidae","No",26762,9,0,9,2017,NA,24.51,0.033,0.00733267,314,"Waning",13.09069703,0.021633681,NA,11,"southern","summer","island",5.111527564,"RC_349",-17.57933333,-149.8714333,"French Polynesia","French Polynesia",11.74582994,134.3039067,70.96756414,"Not Reported",0,1,"closed","openly fished"
"12417","Pacific","French Polynesia","Rurutu","Rurutu 2","slope","FP_2017_PF_02",2017,"RUT2_011",NA,"","","","","",NA,"",-22.47625,-151.3186,10,11,"Sardines","",NA,700,26784,11384,9999,"Open",0.5,3.3333,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FIU","2017-11-10","01010000002E90A0F831EA62C052B81E85EB7936C0","slope","9:16:00","10:51:00","Aluminium (AIMS)","GoPro Hero 4 Silver",FALSE,35,100,"CRS","Sardines",FALSE,"FP_2017_PF_02_RUT2_011.mp4","S3","","","","",NA,3,3,"Completed","I","",NA,NA,"","","","fish trap; hook and line; longline; spear; gillnet",3,92,300,"PF",2525,0.897,1.076472402,1.406624436,2000,14530.7772,280208,0,1,10640.09775,2501.781781,190.8007383,207.2,"Clupeidae","Clupeidae","No",26762,9,0,9,2017,NA,24.51,0.033,0.00733267,314,"Waning",13.09044867,0.021635031,NA,11,"southern","summer","island",5.106278912,"RC_349",-17.57933333,-149.8714333,"French Polynesia","French Polynesia",11.74582994,134.3039067,70.96756414,"Not Reported",0,0,"closed","openly fished"
"12418","Pacific","French Polynesia","Rurutu","Rurutu 2","slope","FP_2017_PF_02",2017,"RUT2_012",NA,"","","","","",NA,"",-22.4712,-151.3188,10,12,"Sardines","",NA,700,26785,11385,9999,"Open",0.6801,3.9375,0,0,0,78,0,0,21,0,0,0,0,0,0,0,0,0,0,0,"FIU","2017-11-10","0101000000E0BE0E9C33EA62C00DE02D90A07836C0","slope","9:22:00","11:00:00","Aluminium (AIMS)","GoPro Hero 4 Silver",FALSE,35,100,"CRS","Sardines",FALSE,"FP_2017_PF_02_RUT2_012.mp4","S3","","","","",NA,3,3,"Completed","I","",NA,NA,"","","","fish trap; hook and line; longline; spear; gillnet",3,92,300,"PF",2525,0.897,1.076472402,1.406624436,2000,14530.7772,280208,0,1,10640.09775,2501.781781,190.8007383,207.2,"Clupeidae","Clupeidae","No",26762,9,0,9,2017,NA,24.51,0.033,0.00733267,314,"Waning",13.09020179,0.021636188,NA,11,"southern","summer","island",5.101492907,"RC_349",-17.57933333,-149.8714333,"French Polynesia","French Polynesia",11.74582994,134.3039067,70.96756414,"Not Reported",0,0,"closed","openly fished"
"12419","Pacific","French Polynesia","Rurutu","Rurutu 2","slope","FP_2017_PF_02",2017,"RUT2_016",NA,"","","","","",NA,"",-22.45313,-151.32501,10,11,"Sardines","",NA,700,26789,11386,9999,"Open",0.6462,3.5714,0,0,0,61,0,0,38,0,0,0,0,0,0,0,0,0,0,0,"FIU","2017-11-10","0101000000EF1B5F7B66EA62C024D6E253007436C0","slope","11:26:00","12:58:00","Aluminium (AIMS)","GoPro Hero 4 Silver",FALSE,35,100,"CRS","Sardines",FALSE,"FP_2017_PF_02_RUT2_016.mp4","S3","","","","",NA,3,3,"Completed","I","",NA,NA,"","","","fish trap; hook and line; longline; spear; gillnet",3,92,300,"PF",2525,0.897,1.076472402,1.406624436,2000,14530.7772,280208,0,1,10640.09775,2501.781781,190.8007383,207.2,"Clupeidae","Clupeidae","No",26762,9,0,9,2017,NA,24.51,0.033,0.00733267,314,"Waning",13.08931859,0.021660108,NA,11,"southern","summer","island",5.085939363,"RC_349",-17.57933333,-149.8714333,"French Polynesia","French Polynesia",11.74582994,134.3039067,70.96756414,"Not Reported",0,0,"closed","openly fished"
"12420","Pacific","French Polynesia","Rurutu","Rurutu 2","slope","FP_2017_PF_02",2017,"RUT2_017",NA,"","","","","",NA,"",-22.45198,-151.33028,10,10,"Sardines","",NA,700,26790,11387,9999,"Open",0.7274,4.4375,0,0,0,80,0,0,20,0,0,0,0,0,0,0,0,0,0,0,"FIU","2017-11-10","0101000000BBD05CA791EA62C0327216F6B47336C0","slope","11:30:00","13:16:00","Aluminium (AIMS)","GoPro Hero 4 Silver",FALSE,35,100,"CRS","Sardines",FALSE,"FP_2017_PF_02_RUT2_017.mp4","S3","","","","",NA,3,3,"Completed","I","",NA,NA,"","","","fish trap; hook and line; longline; spear; gillnet",3,92,300,"PF",2525,0.897,1.076472402,1.406624436,2000,14530.7772,280208,0,1,10640.09775,2501.781781,190.8007383,207.2,"Clupeidae","Clupeidae","No",26762,9,0,9,2017,NA,24.51,0.033,0.00733267,314,"Waning",13.08926239,0.02166088,NA,11,"southern","summer","island",5.086346357,"RC_349",-17.57933333,-149.8714333,"French Polynesia","French Polynesia",11.74582994,134.3039067,70.96756414,"Not Reported",0,0,"closed","openly fished"
"12421","Pacific","French Polynesia","Rurutu","Rurutu 2","slope","FP_2017_PF_02",2017,"RUT2_018",NA,"","","","","",NA,"",-22.45124,-151.33528,10,12,"Sardines","",NA,700,26791,11388,9999,"Open",0.6602,3.4615,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FIU","2017-11-10","010100000018601F9DBAEA62C0A4A5F276847336C0","slope","13:29:00","15:03:00","Aluminium (AIMS)","GoPro Hero 4 Silver",FALSE,35,100,"CRS","Sardines",FALSE,"FP_2017_PF_02_RUT2_018.mp4","S3","","","","",NA,3,3,"Completed","I","",NA,NA,"","","","fish trap; hook and line; longline; spear; gillnet",3,92,300,"PF",2525,0.897,1.076472402,1.406624436,2000,14530.7772,280208,0,1,10640.09775,2501.781781,190.8007383,207.2,"Clupeidae","Clupeidae","No",26762,9,0,9,2017,NA,24.51,0.033,0.00733267,314,"Waning",13.08922623,0.021683835,NA,11,"southern","summer","island",5.087073988,"RC_349",-17.57933333,-149.8714333,"French Polynesia","French Polynesia",11.74582994,134.3039067,70.96756414,"Not Reported",0,0,"closed","openly fished"
"12422","Pacific","French Polynesia","Rurutu","Rurutu 2","slope","FP_2017_PF_02",2017,"RUT2_020",1,"Whitetip reef shark","Triaenodon","obesus","Shark","Carcharhinidae",2465129,"041:05:129",-22.43958,-151.34476,10,14,"Sardines","",NA,700,26793,11389,144,"Open",0.5,3.875,0,0,0,93,0,0,6,0,0,0,0,0,0,0,0,0,0,0,"FIU","2017-11-10","0101000000029F1F4608EB62C0C6F99B50887036C0","slope","13:43:00","15:16:00","Aluminium (AIMS)","GoPro Hero 4 Silver",FALSE,35,100,"CRS","Sardines",FALSE,"FP_2017_PF_02_RUT2_020.mp4","S3","","","","",NA,3,3,"Completed","I","",NA,NA,"","","","fish trap; hook and line; longline; spear; gillnet",3,92,300,"PF",2525,0.897,1.076472402,1.406624436,2000,14530.7772,280208,0,1,10640.09775,2501.781781,190.8007383,207.2,"Clupeidae","Clupeidae","No",26761,7,0,7,2017,NA,24.51,0.033,0.00733267,314,"Waning",13.08865648,0.021686535,NA,11,"southern","summer","island",5.078650338,"RC_349",-17.57933333,-149.8714333,"French Polynesia","French Polynesia",11.74582994,134.3039067,70.96756414,"Not Reported",0,1,"closed","openly fished"
"12423","Pacific","French Polynesia","Rurutu","Rurutu 2","slope","FP_2017_PF_02",2017,"RUT2_021",1,"Grey reef shark","Carcharhinus","amblyrhynchos","Shark","Carcharhinidae",2078266,"034:38:266",-22.43544,-151.34834,10,15,"Sardines","",NA,700,26794,11390,257,"Open",0.5222,3.4545,0,0,0,66,0,0,0,0,0,0,33,0,0,0,0,0,0,0,"FIU","2017-11-10","0101000000707CED9925EB62C0C85EEFFE786F36C0","slope","13:48:00","15:22:00","Aluminium (AIMS)","GoPro Hero 4 Silver",FALSE,35,100,"CRS","Sardines",FALSE,"FP_2017_PF_02_RUT2_021.mp4","S3","","","","",NA,3,3,"Completed","I","",NA,NA,"","","","fish trap; hook and line; longline; spear; gillnet",3,92,300,"PF",2525,0.897,1.076472402,1.406624436,2000,14530.7772,280208,0,1,10640.09775,2501.781781,190.8007383,207.2,"Clupeidae","Clupeidae","No",26761,7,0,7,2017,NA,24.51,0.033,0.00733267,314,"Waning",13.08845421,0.0216875,NA,11,"southern","summer","island",5.07572905,"RC_349",-17.57933333,-149.8714333,"French Polynesia","French Polynesia",11.74582994,134.3039067,70.96756414,"Not Reported",0,1,"closed","openly fished"
"12424","Pacific","French Polynesia","Rurutu","Rurutu 2","slope","FP_2017_PF_02",2017,"RUT2_022",1,"Whitetip reef shark","Triaenodon","obesus","Shark","Carcharhinidae",2394737,"039:54:737",-22.48966,-151.32176,10,9,"Sardines","",NA,700,26795,11391,144,"Open",0.7037,3.7333,0,0,0,78,0,0,21,0,0,0,0,0,0,0,0,0,0,0,"FIU","2017-11-11","010100000027A5A0DB4BEA62C0CC28965B5A7D36C0","slope","8:20:00","9:57:00","Aluminium (AIMS)","GoPro Hero 4 Silver",FALSE,35,100,"CRS","Sardines",FALSE,"FP_2017_PF_02_RUT2_022.mp4","S3","","","","",NA,3,3,"Completed","I","",NA,NA,"","","","fish trap; hook and line; longline; spear; gillnet",3,92,300,"PF",2525,0.897,1.076472402,1.406624436,2000,14530.7772,280208,0,1,10640.09775,2501.781781,190.8007383,207.2,"Clupeidae","Clupeidae","No",26762,9,0,9,2017,NA,24.51,0.033,0.00733267,315,"Waning",13.10855094,0.021624228,NA,11,"southern","summer","island",5.120034721,"RC_349",-17.57933333,-149.8714333,"French Polynesia","French Polynesia",11.74582994,134.3039067,70.96756414,"Not Reported",0,1,"closed","openly fished"
"12425","Pacific","French Polynesia","Rurutu","Rurutu 2","slope","FP_2017_PF_02",2017,"RUT2_023",NA,"","","","","",NA,"",-22.48451,-151.32109,10,10,"Sardines","",NA,700,26796,11392,9999,"Open",0.5164,4,0,0,0,92,0,0,7,0,0,0,0,0,0,0,0,0,0,0,"FIU","2017-11-11","01010000005322895E46EA62C0C095ECD8087C36C0","slope","8:26:00","10:01:00","Aluminium (AIMS)","GoPro Hero 4 Silver",FALSE,35,100,"CRS","Sardines",FALSE,"FP_2017_PF_02_RUT2_023.mp4","S3","","","","",NA,3,3,"Completed","I","",NA,NA,"","","","fish trap; hook and line; longline; spear; gillnet",3,92,300,"PF",2525,0.897,1.076472402,1.406624436,2000,14530.7772,280208,0,1,10640.09775,2501.781781,190.8007383,207.2,"Clupeidae","Clupeidae","No",26762,9,0,9,2017,NA,24.51,0.033,0.00733267,315,"Waning",13.10829464,0.021625386,NA,11,"southern","summer","island",5.114905934,"RC_349",-17.57933333,-149.8714333,"French Polynesia","French Polynesia",11.74582994,134.3039067,70.96756414,"Not Reported",0,0,"closed","openly fished"
"12426","Pacific","French Polynesia","Rurutu","Rurutu 2","slope","FP_2017_PF_02",2017,"RUT2_024",NA,"","","","","",NA,"",-22.47959,-151.31935,10,11,"Sardines","",NA,700,26797,11393,9999,"Open",0.6667,4,0,0,0,90,0,0,10,0,0,0,0,0,0,0,0,0,0,0,"FIU","2017-11-11","010100000048BF7D1D38EA62C0187D0569C67A36C0","slope","8:31:00","10:05:00","Aluminium (AIMS)","GoPro Hero 4 Silver",FALSE,35,100,"CRS","Sardines",FALSE,"FP_2017_PF_02_RUT2_024.mp4","S3","","","","",NA,3,3,"Completed","I","",NA,NA,"","","","fish trap; hook and line; longline; spear; gillnet",3,92,300,"PF",2525,0.897,1.076472402,1.406624436,2000,14530.7772,280208,0,1,10640.09775,2501.781781,190.8007383,207.2,"Clupeidae","Clupeidae","No",26762,9,0,9,2017,NA,24.51,0.033,0.00733267,315,"Waning",13.10804981,0.02162635,NA,11,"southern","summer","island",5.109694531,"RC_349",-17.57933333,-149.8714333,"French Polynesia","French Polynesia",11.74582994,134.3039067,70.96756414,"Not Reported",0,0,"closed","openly fished"
