"set_id","shark_trophic_group","shark_trophic_numeric","sum_shark_trophic","set_composition"
"2572","lower order",1,1,"lower"
"2578","lower order",1,1,"lower"
"2580","lower order",1,1,"lower"
"2581","lower order",1,1,"lower"
"2588","lower order",1,1,"lower"
"2604","lower order",1,1,"lower"
"2605","lower order",1,1,"lower"
"2606","lower order",1,1,"lower"
"2607","lower order",1,1,"lower"
"2608","lower order",1,1,"lower"
"2609","lower order",1,1,"lower"
"2610","lower order",1,1,"lower"
"2611","lower order",1,1,"lower"
"2612","lower order",1,1,"lower"
"2613","lower order",1,1,"lower"
"2614","lower order",1,1,"lower"
"2615","lower order",1,1,"lower"
"2617","lower order",1,1,"lower"
"2631","lower order",1,1,"lower"
"2632","lower order",1,1,"lower"
"2633","lower order",1,1,"lower"
"2634","lower order",1,1,"lower"
"2635","lower order",1,1,"lower"
"2636","lower order",1,1,"lower"
"2637","lower order",1,1,"lower"
"2638","lower order",1,1,"lower"
"2639","lower order",1,1,"lower"
"2640","lower order",1,1,"lower"
"2641","lower order",1,1,"lower"
"2642","lower order",1,1,"lower"
"2643","lower order",1,1,"lower"
"2645","lower order",1,1,"lower"
"2646","lower order",1,1,"lower"
"2647","lower order",1,1,"lower"
"2648","lower order",1,1,"lower"
"2649","lower order",1,1,"lower"
"2654","lower order",1,1,"lower"
"2668","lower order",1,1,"lower"
"2676","lower order",1,1,"lower"
"2679","apex",2,2,"apex"
"2680","apex",2,2,"apex"
"2684","lower order",1,1,"lower"
"2686","lower order",1,1,"lower"
"2663","apex",2,2,"apex"
"2701","lower order",1,1,"lower"
"2709","lower order",1,1,"lower"
"2715","apex",2,2,"apex"
"2760","lower order",1,1,"lower"
"2765","lower order",1,1,"lower"
"2766","apex",2,2,"apex"
"2689","apex",2,2,"apex"
"2772","lower order",1,1,"lower"
"2809","lower order",1,1,"lower"
"2811","lower order",1,1,"lower"
"2816","apex",2,2,"apex"
"2819","apex",2,2,"apex"
"2825","lower order",1,1,"lower"
"2826","apex",2,2,"apex"
"2827","apex",2,2,"apex"
"2831","lower order",1,1,"lower"
"2832","lower order",1,1,"lower"
"2838","lower order",1,1,"lower"
"2844","lower order",1,1,"lower"
"2847","lower order",1,3,"apex"
"2847","apex",2,3,"apex"
"2863","apex",2,2,"apex"
"2865","apex",2,2,"apex"
"2866","apex",2,2,"apex"
"2867","apex",2,2,"apex"
"2870","lower order",1,1,"lower"
"2873","lower order",1,1,"lower"
"2875","lower order",1,1,"lower"
"2876","lower order",1,1,"lower"
"2880","lower order",1,1,"lower"
"2881","lower order",1,1,"lower"
"2885","lower order",1,3,"apex"
"2885","apex",2,3,"apex"
"2888","lower order",1,1,"lower"
"2889","apex",2,2,"apex"
"2893","apex",2,2,"apex"
"2899","lower order",1,3,"apex"
"2899","apex",2,3,"apex"
"2958","lower order",1,1,"lower"
"2962","lower order",1,1,"lower"
"2967","lower order",1,1,"lower"
"2968","lower order",1,1,"lower"
"2975","lower order",1,1,"lower"
"2977","lower order",1,1,"lower"
"2982","lower order",1,1,"lower"
"2984","lower order",1,1,"lower"
"2987","lower order",1,1,"lower"
"2992","lower order",1,1,"lower"
"2994","lower order",1,1,"lower"
"2995","lower order",1,1,"lower"
"3000","lower order",1,1,"lower"
"3008","lower order",1,1,"lower"
"3010","lower order",1,1,"lower"
"3011","lower order",1,1,"lower"
"3012","lower order",1,1,"lower"
"3013","lower order",1,1,"lower"
"3014","lower order",1,1,"lower"
"3016","lower order",1,1,"lower"
"3017","lower order",1,1,"lower"
"3018","lower order",1,1,"lower"
"3020","lower order",1,1,"lower"
"3029","lower order",1,1,"lower"
"3030","lower order",1,1,"lower"
"3031","lower order",1,1,"lower"
"3034","lower order",1,1,"lower"
"3052","lower order",1,1,"lower"
"3054","lower order",1,1,"lower"
"3073","lower order",1,1,"lower"
"3099","lower order",1,1,"lower"
"3102","lower order",1,1,"lower"
"3108","lower order",1,1,"lower"
"3110","lower order",1,1,"lower"
"3111","lower order",1,1,"lower"
"3114","lower order",1,1,"lower"
"3115","lower order",1,1,"lower"
"3118","lower order",1,1,"lower"
"3119","lower order",1,1,"lower"
"3122","lower order",1,1,"lower"
"3123","lower order",1,1,"lower"
"3124","lower order",1,1,"lower"
"3129","lower order",1,1,"lower"
"3134","lower order",1,1,"lower"
"3152","lower order",1,1,"lower"
"3157","lower order",1,1,"lower"
"3207","lower order",1,1,"lower"
"3208","apex",2,2,"apex"
"3217","lower order",1,1,"lower"
"3220","lower order",1,1,"lower"
"3225","lower order",1,1,"lower"
"3226","apex",2,2,"apex"
"3244","lower order",1,1,"lower"
"3249","lower order",1,1,"lower"
"3252","lower order",1,1,"lower"
"3254","apex",2,2,"apex"
"3272","lower order",1,3,"apex"
"3272","apex",2,3,"apex"
"3273","lower order",1,3,"apex"
"3273","apex",2,3,"apex"
"3276","lower order",1,1,"lower"
"3277","lower order",1,1,"lower"
"3283","lower order",1,1,"lower"
"3284","lower order",1,1,"lower"
"3285","lower order",1,1,"lower"
"3288","apex",2,2,"apex"
"3292","lower order",1,1,"lower"
"3303","lower order",1,1,"lower"
"3304","lower order",1,1,"lower"
"3308","lower order",1,1,"lower"
"3310","lower order",1,1,"lower"
"3317","lower order",1,1,"lower"
"3321","lower order",1,1,"lower"
"3324","lower order",1,1,"lower"
"3328","lower order",1,1,"lower"
"3332","lower order",1,1,"lower"
"3335","lower order",1,1,"lower"
"3345","lower order",1,1,"lower"
"3352","lower order",1,1,"lower"
"3354","lower order",1,1,"lower"
"3356","lower order",1,1,"lower"
"3359","lower order",1,1,"lower"
"3362","lower order",1,1,"lower"
"3366","lower order",1,1,"lower"
"3369","lower order",1,1,"lower"
"3370","lower order",1,1,"lower"
"3386","lower order",1,1,"lower"
"3406","lower order",1,1,"lower"
"3409","lower order",1,1,"lower"
"3410","lower order",1,1,"lower"
"3411","lower order",1,1,"lower"
"3421","lower order",1,1,"lower"
"3434","lower order",1,1,"lower"
"3435","lower order",1,1,"lower"
"3438","lower order",1,1,"lower"
"3440","lower order",1,1,"lower"
"3441","lower order",1,1,"lower"
"3442","lower order",1,1,"lower"
"3443","lower order",1,1,"lower"
"3577","lower order",1,1,"lower"
"3592","lower order",1,1,"lower"
"3596","lower order",1,1,"lower"
"3602","lower order",1,1,"lower"
"3606","lower order",1,1,"lower"
"3622","lower order",1,1,"lower"
"3623","lower order",1,1,"lower"
"3637","lower order",1,1,"lower"
"3639","lower order",1,1,"lower"
"3640","lower order",1,1,"lower"
"3675","lower order",1,1,"lower"
"3718","lower order",1,1,"lower"
"3741","lower order",1,1,"lower"
"3744","lower order",1,1,"lower"
"3758","lower order",1,1,"lower"
"3760","lower order",1,1,"lower"
"3770","lower order",1,1,"lower"
"3775","lower order",1,1,"lower"
"3783","lower order",1,1,"lower"
"3835","lower order",1,1,"lower"
"3877","lower order",1,1,"lower"
"3883","lower order",1,1,"lower"
"3892","lower order",1,1,"lower"
"3912","lower order",1,1,"lower"
"3913","lower order",1,1,"lower"
"3917","lower order",1,1,"lower"
"3926","lower order",1,1,"lower"
"3998","lower order",1,1,"lower"
"4005","lower order",1,1,"lower"
"4006","lower order",1,1,"lower"
"4021","lower order",1,1,"lower"
"4024","lower order",1,1,"lower"
"4053","lower order",1,1,"lower"
"4054","lower order",1,1,"lower"
"4061","lower order",1,1,"lower"
"4072","lower order",1,1,"lower"
"4074","lower order",1,1,"lower"
"4075","lower order",1,1,"lower"
"4085","lower order",1,1,"lower"
"4086","lower order",1,1,"lower"
"4087","lower order",1,1,"lower"
"4088","lower order",1,1,"lower"
"4092","lower order",1,1,"lower"
"4095","lower order",1,1,"lower"
"4100","lower order",1,1,"lower"
"4101","lower order",1,1,"lower"
"4102","lower order",1,1,"lower"
"4139","lower order",1,1,"lower"
"4142","lower order",1,1,"lower"
"4143","lower order",1,1,"lower"
"4145","lower order",1,1,"lower"
"4146","lower order",1,1,"lower"
"4147","lower order",1,1,"lower"
"4150","lower order",1,1,"lower"
"4155","lower order",1,1,"lower"
"4160","lower order",1,1,"lower"
"4170","lower order",1,1,"lower"
"4175","lower order",1,1,"lower"
"4176","lower order",1,1,"lower"
"4179","lower order",1,1,"lower"
"4180","lower order",1,1,"lower"
"4182","lower order",1,1,"lower"
"4184","lower order",1,1,"lower"
"4187","lower order",1,1,"lower"
"4189","lower order",1,1,"lower"
"4261","lower order",1,3,"apex"
"4261","apex",2,3,"apex"
"4267","lower order",1,1,"lower"
"4269","lower order",1,1,"lower"
"4271","lower order",1,1,"lower"
"4278","lower order",1,1,"lower"
"4279","lower order",1,1,"lower"
"4281","lower order",1,1,"lower"
"4295","lower order",1,1,"lower"
"4300","lower order",1,1,"lower"
"4329","lower order",1,1,"lower"
"4330","lower order",1,1,"lower"
"4331","lower order",1,1,"lower"
"4335","lower order",1,1,"lower"
"4348","lower order",1,1,"lower"
"4349","lower order",1,1,"lower"
"4398","lower order",1,1,"lower"
"4633","lower order",1,1,"lower"
"4736","lower order",1,1,"lower"
"4750","lower order",1,1,"lower"
"4757","lower order",1,1,"lower"
"4827","lower order",1,1,"lower"
"4841","apex",2,2,"apex"
"4848","lower order",1,1,"lower"
"4858","apex",2,2,"apex"
"4864","lower order",1,1,"lower"
"4867","lower order",1,1,"lower"
"4868","lower order",1,1,"lower"
"4907","lower order",1,1,"lower"
"4940","apex",2,2,"apex"
"4948","lower order",1,1,"lower"
"5028","apex",2,2,"apex"
"5029","lower order",1,1,"lower"
"5039","lower order",1,1,"lower"
"5061","lower order",1,1,"lower"
"5066","lower order",1,1,"lower"
"5614","lower order",1,1,"lower"
"5666","lower order",1,1,"lower"
"5680","lower order",1,1,"lower"
"5691","lower order",1,1,"lower"
"5693","lower order",1,1,"lower"
"5700","lower order",1,1,"lower"
"5703","lower order",1,1,"lower"
"5838","lower order",1,1,"lower"
"5884","lower order",1,1,"lower"
"5887","lower order",1,1,"lower"
"5888","lower order",1,1,"lower"
"5889","lower order",1,1,"lower"
"5892","lower order",1,1,"lower"
"5901","lower order",1,1,"lower"
"5906","lower order",1,1,"lower"
"5907","lower order",1,1,"lower"
"5911","lower order",1,1,"lower"
"5912","lower order",1,1,"lower"
"5919","lower order",1,1,"lower"
"5920","lower order",1,1,"lower"
"5921","lower order",1,1,"lower"
"5922","lower order",1,1,"lower"
"5923","lower order",1,1,"lower"
"5924","lower order",1,1,"lower"
"5933","lower order",1,1,"lower"
"5935","lower order",1,1,"lower"
"5938","lower order",1,1,"lower"
"5941","lower order",1,1,"lower"
"5945","lower order",1,1,"lower"
"5948","lower order",1,1,"lower"
"5951","lower order",1,1,"lower"
"5975","lower order",1,1,"lower"
"5976","lower order",1,1,"lower"
"5979","lower order",1,1,"lower"
"5981","lower order",1,1,"lower"
"5982","lower order",1,1,"lower"
"5983","lower order",1,1,"lower"
"5984","lower order",1,1,"lower"
"5986","lower order",1,1,"lower"
"5988","lower order",1,1,"lower"
"6058","lower order",1,1,"lower"
"6079","lower order",1,1,"lower"
"6081","lower order",1,1,"lower"
"6083","lower order",1,1,"lower"
"6084","lower order",1,1,"lower"
"6085","lower order",1,1,"lower"
"6088","lower order",1,1,"lower"
"6099","lower order",1,1,"lower"
"6102","lower order",1,1,"lower"
"6103","lower order",1,1,"lower"
"6106","lower order",1,1,"lower"
"6109","lower order",1,1,"lower"
"6110","lower order",1,1,"lower"
"6113","lower order",1,1,"lower"
"6117","lower order",1,1,"lower"
"6118","lower order",1,1,"lower"
"6119","lower order",1,3,"apex"
"6119","apex",2,3,"apex"
"6124","lower order",1,1,"lower"
"6137","lower order",1,1,"lower"
"6143","lower order",1,1,"lower"
"6145","lower order",1,1,"lower"
"6148","lower order",1,1,"lower"
"6165","lower order",1,1,"lower"
"6199","lower order",1,1,"lower"
"6205","lower order",1,1,"lower"
"6211","lower order",1,1,"lower"
"6212","lower order",1,1,"lower"
"6233","lower order",1,1,"lower"
"6243","lower order",1,1,"lower"
"6249","lower order",1,1,"lower"
"6259","lower order",1,1,"lower"
"6261","lower order",1,1,"lower"
"6265","lower order",1,1,"lower"
"6274","lower order",1,1,"lower"
"6278","lower order",1,1,"lower"
"6284","lower order",1,1,"lower"
"6341","lower order",1,1,"lower"
"6350","lower order",1,1,"lower"
"6359","lower order",1,1,"lower"
"6363","lower order",1,1,"lower"
"6365","lower order",1,1,"lower"
"6374","lower order",1,1,"lower"
"6379","lower order",1,1,"lower"
"6381","lower order",1,1,"lower"
"6387","lower order",1,1,"lower"
"6392","lower order",1,1,"lower"
"6395","lower order",1,1,"lower"
"6397","lower order",1,1,"lower"
"6400","lower order",1,1,"lower"
"6401","lower order",1,1,"lower"
"6412","lower order",1,1,"lower"
"6414","lower order",1,1,"lower"
"6415","lower order",1,1,"lower"
"6416","lower order",1,1,"lower"
"6420","lower order",1,1,"lower"
"6422","lower order",1,1,"lower"
"6423","lower order",1,1,"lower"
"6424","lower order",1,1,"lower"
"6425","lower order",1,1,"lower"
"6426","lower order",1,1,"lower"
"6427","lower order",1,1,"lower"
"6428","lower order",1,1,"lower"
"6429","lower order",1,1,"lower"
"6430","lower order",1,1,"lower"
"6437","lower order",1,1,"lower"
"6438","lower order",1,1,"lower"
"6440","lower order",1,1,"lower"
"6442","lower order",1,1,"lower"
"6443","lower order",1,1,"lower"
"6444","lower order",1,1,"lower"
"6447","lower order",1,1,"lower"
"6450","lower order",1,1,"lower"
"6453","apex",2,2,"apex"
"6455","apex",2,3,"apex"
"6455","lower order",1,3,"apex"
"6458","lower order",1,1,"lower"
"6462","apex",2,2,"apex"
"6463","lower order",1,1,"lower"
"6470","lower order",1,1,"lower"
"6473","lower order",1,3,"apex"
"6473","apex",2,3,"apex"
"6475","apex",2,2,"apex"
"6502","lower order",1,3,"apex"
"6502","apex",2,3,"apex"
"6504","apex",2,2,"apex"
"6508","lower order",1,1,"lower"
"6509","lower order",1,1,"lower"
"6511","apex",2,2,"apex"
"6516","apex",2,2,"apex"
"6517","lower order",1,1,"lower"
"6518","apex",2,2,"apex"
"6519","lower order",1,1,"lower"
"6522","lower order",1,3,"apex"
"6522","apex",2,3,"apex"
"6523","apex",2,2,"apex"
"6530","lower order",1,1,"lower"
"6533","lower order",1,1,"lower"
"6540","lower order",1,1,"lower"
"6542","lower order",1,1,"lower"
"6543","apex",2,2,"apex"
"6545","lower order",1,3,"apex"
"6545","apex",2,3,"apex"
"6546","lower order",1,3,"apex"
"6546","apex",2,3,"apex"
"6551","lower order",1,3,"apex"
"6551","apex",2,3,"apex"
"6559","lower order",1,1,"lower"
"6561","lower order",1,1,"lower"
"6563","lower order",1,1,"lower"
"6566","lower order",1,1,"lower"
"6678","lower order",1,1,"lower"
"6679","lower order",1,1,"lower"
"6680","lower order",1,1,"lower"
"6682","lower order",1,1,"lower"
"6683","apex",2,2,"apex"
"6687","lower order",1,1,"lower"
"6692","lower order",1,1,"lower"
"6694","lower order",1,1,"lower"
"6698","lower order",1,1,"lower"
"6699","lower order",1,1,"lower"
"6703","lower order",1,1,"lower"
"6704","lower order",1,1,"lower"
"6705","lower order",1,1,"lower"
"6706","lower order",1,3,"apex"
"6706","apex",2,3,"apex"
"6708","lower order",1,1,"lower"
"6713","lower order",1,1,"lower"
"6715","lower order",1,1,"lower"
"6718","lower order",1,1,"lower"
"6720","lower order",1,1,"lower"
"6721","lower order",1,1,"lower"
"6724","lower order",1,1,"lower"
"6726","lower order",1,1,"lower"
"6727","lower order",1,1,"lower"
"6729","lower order",1,1,"lower"
"6731","lower order",1,1,"lower"
"6732","lower order",1,1,"lower"
"6737","lower order",1,1,"lower"
"6739","lower order",1,1,"lower"
"6748","lower order",1,1,"lower"
"6753","lower order",1,1,"lower"
"6755","lower order",1,1,"lower"
"6767","lower order",1,1,"lower"
"6778","lower order",1,1,"lower"
"6779","lower order",1,1,"lower"
"6780","lower order",1,1,"lower"
"6782","lower order",1,1,"lower"
"6783","lower order",1,1,"lower"
"6785","lower order",1,1,"lower"
"6794","lower order",1,1,"lower"
"6796","lower order",1,1,"lower"
"6797","lower order",1,1,"lower"
"6830","lower order",1,1,"lower"
"6835","lower order",1,1,"lower"
"7004","lower order",1,1,"lower"
"7006","lower order",1,1,"lower"
"7032","lower order",1,1,"lower"
"7033","lower order",1,1,"lower"
"7038","lower order",1,1,"lower"
"7050","lower order",1,1,"lower"
"7051","lower order",1,1,"lower"
"7060","lower order",1,1,"lower"
"7061","lower order",1,1,"lower"
"7064","lower order",1,1,"lower"
"7066","lower order",1,1,"lower"
"7067","lower order",1,1,"lower"
"7072","lower order",1,1,"lower"
"7076","lower order",1,1,"lower"
"7080","lower order",1,1,"lower"
"7085","lower order",1,1,"lower"
"7089","apex",2,2,"apex"
"7093","lower order",1,1,"lower"
"7094","lower order",1,1,"lower"
"7101","lower order",1,3,"apex"
"7101","apex",2,3,"apex"
"7133","lower order",1,1,"lower"
"7135","lower order",1,1,"lower"
"7140","lower order",1,1,"lower"
"7142","lower order",1,1,"lower"
"7143","apex",2,2,"apex"
"7151","lower order",1,1,"lower"
"7155","lower order",1,1,"lower"
"7159","lower order",1,1,"lower"
"7160","lower order",1,1,"lower"
"7161","lower order",1,1,"lower"
"7173","lower order",1,1,"lower"
"7180","lower order",1,1,"lower"
"7182","lower order",1,1,"lower"
"7183","lower order",1,1,"lower"
"7184","lower order",1,1,"lower"
"7186","lower order",1,1,"lower"
"7195","lower order",1,1,"lower"
"7196","lower order",1,1,"lower"
"7202","lower order",1,1,"lower"
"7203","lower order",1,1,"lower"
"7204","lower order",1,1,"lower"
"7205","lower order",1,1,"lower"
"7206","lower order",1,1,"lower"
"7207","lower order",1,1,"lower"
"7208","lower order",1,1,"lower"
"7209","lower order",1,1,"lower"
"7210","lower order",1,1,"lower"
"7211","lower order",1,1,"lower"
"7212","lower order",1,1,"lower"
"7213","lower order",1,1,"lower"
"7214","lower order",1,1,"lower"
"7215","lower order",1,1,"lower"
"7216","lower order",1,1,"lower"
"7217","lower order",1,1,"lower"
"7218","lower order",1,1,"lower"
"7219","lower order",1,1,"lower"
"7220","lower order",1,1,"lower"
"7221","lower order",1,1,"lower"
"7222","lower order",1,1,"lower"
"7223","lower order",1,1,"lower"
"7224","lower order",1,1,"lower"
"7225","lower order",1,1,"lower"
"7226","lower order",1,1,"lower"
"7227","lower order",1,1,"lower"
"7228","lower order",1,1,"lower"
"7229","lower order",1,1,"lower"
"7230","lower order",1,1,"lower"
"7231","lower order",1,1,"lower"
"7232","lower order",1,1,"lower"
"7233","lower order",1,1,"lower"
"7234","lower order",1,1,"lower"
"7235","lower order",1,1,"lower"
"7236","lower order",1,1,"lower"
"7237","lower order",1,1,"lower"
"7238","lower order",1,1,"lower"
"7239","lower order",1,1,"lower"
"7240","lower order",1,1,"lower"
"7241","lower order",1,1,"lower"
"7242","lower order",1,1,"lower"
"7243","lower order",1,1,"lower"
"7244","lower order",1,1,"lower"
