"set_id","maxn","ingestion_C_g_day","set_lat","set_long","reef_id","location_id","region_id","mpa_compliance","shark_protection_status","shark_sanctuary","HDI_2015","gov_effect_2016","population_2016","Grav_Total","mpa_present","gear_limits","species_limits","catch_limits","effort_limits","size_limits","temporal_limits"
"606",0,0,-8.76183333,115.4829167,"401","93","2","0","Open","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.704704666963579,"0","0","0","0","0","0","0"
"609",0,0,-8.75243333,115.4704167,"401","93","2","0","Open","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.704704666963579,"0","0","0","0","0","0","0"
"610",1,72,-8.74935,115.46685,"401","93","2","0","Open","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.813363132864478,"0","0","0","0","0","0","0"
"611",0,0,-8.74918333,115.4619,"401","93","2","0","Open","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.813363132864478,"0","0","0","0","0","0","0"
"615",0,0,-8.73615,115.4516833,"401","93","2","0","Open","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.813363132864478,"0","0","0","0","0","0","0"
"618",0,0,-8.729,115.4493667,"401","93","2","0","Open","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.813363132864478,"0","0","0","0","0","0","0"
"622",0,0,-8.70661667,115.4357167,"401","93","2","0","Open","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.828903378602605,"0","0","0","0","0","0","0"
"627",0,0,-8.67751667,115.43435,"401","93","2","0","Open","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.828903378602605,"0","0","0","0","0","0","0"
"628",0,0,-8.67496667,115.4358833,"401","93","2","0","Open","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.828903378602605,"0","0","0","0","0","0","0"
"629",0,0,-8.67235,115.4374833,"401","93","2","0","Open","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.828903378602605,"0","0","0","0","0","0","0"
"630",0,0,-8.66901667,115.4382167,"401","93","2","0","Open","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.828903378602605,"0","0","0","0","0","0","0"
"632",0,0,-8.67528333,115.57095,"401","93","2","0","Open","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.813363132864478,"0","0","0","0","0","0","0"
"633",0,0,-8.67378333,115.56815,"401","93","2","0","Open","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.813363132864478,"0","0","0","0","0","0","0"
"634",0,0,-8.67241667,115.5650167,"401","93","2","0","Open","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.813363132864478,"0","0","0","0","0","0","0"
"635",0,0,-8.6712,115.5615,"401","93","2","0","Open","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.813363132864478,"0","0","0","0","0","0","0"
"636",0,0,-8.67148333,115.5570167,"401","93","2","0","Open","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.813363132864478,"0","0","0","0","0","0","0"
"637",0,0,-8.67153333,115.5514833,"401","93","2","0","Open","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.813363132864478,"0","0","0","0","0","0","0"
"638",0,0,-8.67383333,115.5467833,"401","93","2","0","Open","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.813363132864478,"0","0","0","0","0","0","0"
"639",0,0,-8.67456667,115.54305,"401","93","2","0","Open","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.813363132864478,"0","0","0","0","0","0","0"
"640",0,0,-8.67533333,115.5386167,"401","93","2","0","Open","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.813363132864478,"0","0","0","0","0","0","0"
"641",0,0,-8.6758,115.5335667,"401","93","2","0","Open","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.813363132864478,"0","0","0","0","0","0","0"
"642",0,0,-8.67641667,115.5283833,"401","93","2","0","Open","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.813363132864478,"0","0","0","0","0","0","0"
"643",0,0,-8.67626667,115.5243,"401","93","2","0","Open","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.813363132864478,"0","0","0","0","0","0","0"
"644",0,0,-8.67586667,115.5187833,"401","93","2","0","Open","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.813363132864478,"0","0","0","0","0","0","0"
"645",0,0,-8.67485,115.5141,"401","93","2","0","Open","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.813363132864478,"0","0","0","0","0","0","0"
"646",0,0,-8.67208333,115.5073167,"401","93","2","0","Open","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.813363132864478,"0","0","0","0","0","0","0"
"648",0,0,-8.67375,115.4879,"401","93","2","0","Open","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.813363132864478,"0","0","0","0","0","0","0"
"649",0,0,-8.67875,115.48515,"401","93","2","0","Open","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.813363132864478,"0","0","0","0","0","0","0"
"650",0,0,-8.68313333,115.4822833,"401","93","2","0","Open","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.813363132864478,"0","0","0","0","0","0","0"
"652",0,0,-8.68941667,115.4754167,"401","93","2","0","Open","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.813363132864478,"0","0","0","0","0","0","0"
"653",0,0,-8.69383333,115.4723333,"401","93","2","0","Open","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.813363132864478,"0","0","0","0","0","0","0"
"654",0,0,-8.6976,115.4696833,"401","93","2","0","Open","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.813363132864478,"0","0","0","0","0","0","0"
"655",0,0,-8.70006667,115.4679667,"401","93","2","0","Open","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.813363132864478,"0","0","0","0","0","0","0"
"656",0,0,-8.70595,115.4637167,"401","93","2","0","Open","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.813363132864478,"0","0","0","0","0","0","0"
"658",0,0,-8.65988333,115.4497333,"401","93","2","0","Open","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.854895441616818,"0","0","0","0","0","0","0"
"659",0,0,-8.65978333,115.4549,"401","93","2","0","Open","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.854895441616818,"0","0","0","0","0","0","0"
"660",0,0,-8.66113333,115.4603167,"401","93","2","0","Open","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.813363132864478,"0","0","0","0","0","0","0"
"662",0,0,-8.66406667,115.4710333,"401","93","2","0","Open","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.813363132864478,"0","0","0","0","0","0","0"
"664",0,0,-8.6677,115.4760333,"401","93","2","0","Open","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.813363132864478,"0","0","0","0","0","0","0"
"665",0,0,-8.67213333,115.4748333,"401","93","2","0","Open","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.813363132864478,"0","0","0","0","0","0","0"
"668",0,0,-4.71375,118.9443667,"403","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.336938003946844,"1","0","0","0","1","0","0"
"669",0,0,-4.71055,118.9401667,"403","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.336938003946844,"1","0","0","0","1","0","0"
"672",0,0,-4.71385,118.9410333,"403","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.336938003946844,"1","0","0","0","1","0","0"
"674",0,0,-4.6594,119.1322667,"403","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.428410448405418,"1","0","0","0","1","0","0"
"675",0,0,-4.65631667,119.1319333,"403","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.428410448405418,"1","0","0","0","1","0","0"
"677",0,0,-4.65081667,119.12855,"403","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.428410448405418,"1","0","0","0","1","0","0"
"683",0,0,-4.70578333,119.06875,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.378199344698932,"1","0","0","0","0","0","0"
"684",0,0,-4.70648333,119.0637,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.378199344698932,"1","0","0","0","0","0","0"
"686",0,0,-4.71216667,119.05555,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.378199344698932,"1","0","0","0","0","0","0"
"687",0,0,-4.71261667,119.0526333,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.378199344698932,"1","0","0","0","0","0","0"
"688",0,0,-4.7137,119.0503333,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.378199344698932,"1","0","0","0","0","0","0"
"691",1,72,-4.72173333,119.04895,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.378199344698932,"1","0","0","0","0","0","0"
"693",0,0,-4.73576667,119.0649167,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.405661922780313,"1","0","0","0","0","0","0"
"697",1,72,-4.746,119.0607,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.405661922780313,"1","0","0","0","0","0","0"
"698",1,72,-4.73851667,119.0534,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.405661922780313,"1","0","0","0","0","0","0"
"699",1,72,-4.73956667,119.0494,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.405661922780313,"1","0","0","0","0","0","0"
"704",0,0,-4.60733333,119.17175,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.416454963687154,"1","0","0","0","0","0","0"
"707",0,0,-4.58933333,119.1661833,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.416454963687154,"1","0","0","0","0","0","0"
"708",0,0,-4.58336667,119.16535,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.416454963687154,"1","0","0","0","0","0","0"
"710",0,0,-4.56786667,119.1641167,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.416454963687154,"1","0","0","0","0","0","0"
"711",0,0,-4.56078333,119.1634333,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.416454963687154,"1","0","0","0","0","0","0"
"712",0,0,-4.5551,119.1661833,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.416454963687154,"1","0","0","0","0","0","0"
"713",0,0,-4.5538,119.1738667,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.416454963687154,"1","0","0","0","0","0","0"
"714",0,0,-4.55563333,119.1789667,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.416454963687154,"1","0","0","0","0","0","0"
"716",0,0,-4.72568333,118.9268333,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.312978122377538,"1","0","0","0","0","0","0"
"719",0,0,-4.7357,118.9182667,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.336938003946844,"1","0","0","0","0","0","0"
"722",1,72,-4.7464,118.9324667,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.371839065818262,"1","0","0","0","0","0","0"
"723",1,72,-4.7513,118.9348833,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.371839065818262,"1","0","0","0","0","0","0"
"727",0,0,-4.76553333,118.9551833,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.371839065818262,"1","0","0","0","0","0","0"
"728",0,0,-4.76025,118.9571,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.371839065818262,"1","0","0","0","0","0","0"
"730",0,0,-4.75188333,118.9542167,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.371839065818262,"1","0","0","0","0","0","0"
"731",0,0,-4.75485,118.9477167,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.371839065818262,"1","0","0","0","0","0","0"
"732",0,0,-4.75205,118.9425667,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.371839065818262,"1","0","0","0","0","0","0"
"733",1,72,-4.74891667,118.9376167,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.371839065818262,"1","0","0","0","0","0","0"
"739",0,0,-4.78951667,118.9744167,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.371839065818262,"1","0","0","0","0","0","0"
"740",0,0,-4.7954,118.9754167,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.371839065818262,"1","0","0","0","0","0","0"
"742",0,0,-4.80785,118.9724167,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.371839065818262,"1","0","0","0","0","0","0"
"743",0,0,-4.81281667,118.9767,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.371839065818262,"1","0","0","0","0","0","0"
"744",0,0,-4.81775,118.9737833,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.371839065818262,"1","0","0","0","0","0","0"
"746",0,0,-4.83125,118.9768833,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.38438043675255,"1","0","0","0","0","0","0"
"747",0,0,-4.83578333,118.9793833,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.38438043675255,"1","0","0","0","0","0","0"
"749",1,72,-4.84331667,118.9823,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.38438043675255,"1","0","0","0","0","0","0"
"750",1,72,-4.85086667,118.9852667,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.38438043675255,"1","0","0","0","0","0","0"
"751",0,0,-4.8573,118.9892167,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.38438043675255,"1","0","0","0","0","0","0"
"754",0,0,-4.8439,118.9976833,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.38438043675255,"1","0","0","0","0","0","0"
"759",0,0,-4.81565,118.9786333,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.371839065818262,"1","0","0","0","0","0","0"
"760",1,72,-4.80895,118.9832833,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.371839065818262,"1","0","0","0","0","0","0"
"764",0,0,-4.76846667,119.0095333,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.371839065818262,"1","0","0","0","0","0","0"
"766",0,0,-4.77268333,119.0149,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.371839065818262,"1","0","0","0","0","0","0"
"770",0,0,-4.78365,119.03315,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.405661922780313,"1","0","0","0","0","0","0"
"773",0,0,-4.78578333,119.0379667,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.405661922780313,"1","0","0","0","0","0","0"
"774",0,0,-4.78376667,119.0384667,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.405661922780313,"1","0","0","0","0","0","0"
"775",0,0,-4.78295,119.0356,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.405661922780313,"1","0","0","0","0","0","0"
"776",0,0,-4.71965,119.0688,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.378199344698932,"1","0","0","0","0","0","0"
"777",0,0,-4.71493333,119.0719167,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.378199344698932,"1","0","0","0","0","0","0"
"778",0,0,-4.70728333,119.0734667,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.378199344698932,"1","0","0","0","0","0","0"
"780",0,0,-4.70648333,119.0637,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.378199344698932,"1","0","0","0","0","0","0"
"781",0,0,-4.70966667,119.0592667,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.378199344698932,"1","0","0","0","0","0","0"
"782",0,0,-4.71216667,119.05555,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.378199344698932,"1","0","0","0","0","0","0"
"784",0,0,-4.7137,119.0503333,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.378199344698932,"1","0","0","0","0","0","0"
"786",0,0,-4.71886667,119.04915,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.378199344698932,"1","0","0","0","0","0","0"
"788",0,0,-4.74106667,119.0656167,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.405661922780313,"1","0","0","0","0","0","0"
"789",0,0,-4.73576667,119.0649167,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.405661922780313,"1","0","0","0","0","0","0"
"795",0,0,-4.73956667,119.0494,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.405661922780313,"1","0","0","0","0","0","0"
"798",0,0,-4.73143333,119.0502167,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.378199344698932,"1","0","0","0","0","0","0"
"799",0,0,-4.7331,119.05465,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.405661922780313,"1","0","0","0","0","0","0"
"801",0,0,-4.60033333,119.1722833,"340","93","2","0","Restricted","0",-0.466816840628374,-0.382170210668353,0.68467840532456,0.416454963687154,"1","0","0","0","0","0","0"
